 	mia	sorella	non	è	venuta	mai	qui	come	io	</S>
a31	0.43231948	0.534018545	0.0334779994	3.06719743505e-07	7.577759726e-07	1.5247713405e-07	2.145923589e-07	8.9503296215e-10	0.0001621108457	2.03980637682e-05
a24	0.324149613333	0.634948191667	0.0331322627333	2.70787796838e-07	1.31276060593e-06	1.1406075405e-07	9.67485825567e-07	4.12112028817e-10	0.0077439220057	2.33059971015e-05
a31	0.318147091111	0.610810883889	0.0523024009111	5.31992232279e-07	2.37200406864e-06	2.30496838017e-07	1.64369207519e-06	5.32725909606e-10	0.0187069493352	2.78701813672e-05
a13	0.422448583704	0.521021547963	0.0413021229704	4.97071704093e-07	1.78254596955e-06	2.07091400239e-07	9.8242879373e-07	4.63034191202e-10	0.0151628325117	6.14415061224e-05
a18	0.579490037901	0.389191049321	0.0252064813235	2.55301564698e-07	1.38598626985e-06	7.11850515463e-08	3.45490011577e-07	2.16819888401e-10	0.00591016573723	0.000200197675374
a20	0.723074405967	0.241030653107	0.0277756187745	5.54773919157e-06	0.00016013002929	1.58462038775e-06	1.61694754886e-06	5.94602981066e-07	0.00697317741241	0.000976658601791
a31	0.801338251989	0.162549271036	0.0262823000915	1.41305900639e-05	0.00021871692043	2.23983694925e-06	2.48334804962e-06	7.94327115122e-07	0.00728037320414	0.00231146366726
a37	0.583934123996	0.203762563679	0.0348276565305	0.000221275615688	0.000109379367477	2.34452464697e-05	1.70818697165e-05	7.61640405598e-05	0.171511893801	0.00551643602242
a31	0.460285547999	0.26233750456	0.0358592271768	0.000447874028563	6.9505638159e-05	3.09554810232e-05	2.28759696722e-05	0.000102508551253	0.229848579267	0.0109954270075
a11	0.411529632666	0.276471038187	0.0180971063923	0.000316669008188	2.90872612197e-05	8.66690708744e-05	3.66104789907e-05	3.5685874241e-05	0.283876621089	0.00952087303583
a31	0.327455180889	0.241227846062	0.0137996601308	0.000534422901396	0.00024758496324	0.000153984970291	0.00010785633633	4.09832775037e-05	0.388342540363	0.0280899360453
a11	0.27825702363	0.171412652021	0.0094148849436	0.000604609262699	0.000319863909947	0.000242205936764	0.000128081845443	4.25349354546e-05	0.505478913454	0.0340992310351
a31	0.230130084543	0.138943650674	0.0104854842145	0.000984039383133	0.00113696131552	0.000573776435588	0.000364870075148	6.48338647715e-05	0.568759037818	0.0485572460317
a11	0.196792171514	0.104818703225	0.0105895543148	0.00111250488304	0.00141594294917	0.000659161658529	0.000434197773716	7.28008922905e-05	0.630717212606	0.0533877466572
a31	0.163247633838	0.0895000607417	0.0117972300149	0.00172924974968	0.00169571782706	0.00138601376618	0.000869803006572	8.76412014635e-05	0.627439464202	0.102247186866
a13	0.151570187946	0.0834479220806	0.0124471702383	0.00204492296656	0.00189919945569	0.00170030120206	0.00102264975886	0.000112046951488	0.626839448067	0.118916142289
a31	0.100205242649	0.0648822958602	0.0102890063128	0.00215828200552	0.00116534779856	0.00181112594735	0.00093928650962	0.000112658541496	0.593215289356	0.225221444096
a18	0.0890921915497	0.0619150802867	0.0104402592709	0.00468423533517	0.00145484989952	0.00195255569245	0.000944100649873	0.000297120753832	0.565547689785	0.263671889032
a31	0.0495564911832	0.0411385830956	0.00941337425697	0.00480857314506	0.00133594506651	0.00296707917415	0.00163582829662	0.000418741161277	0.581381999928	0.307343350677
a10	0.0463917003944	0.0378783630319	0.00977504041899	0.00445192478169	0.00144584132217	0.00355756799138	0.00195493024221	0.000414215220426	0.570782983309	0.323347424559
a7	0.0495595354648	0.0320722126773	0.00686176913966	0.00501072122723	0.00152200998406	0.00206696759713	0.000898574507403	0.000351933880142	0.76951252777	0.13214372852
a31	0.0501897714883	0.0366565485591	0.00754566771322	0.00427019117574	0.00116865517135	0.00212369176571	0.0011535521858	0.000253009743381	0.57430452259	0.32233434884
a20	0.0502618881628	0.0369325315197	0.00937145890441	0.0237513970586	0.00383410212378	0.0025575259219	0.00126482004193	0.00201551924779	0.480508034197	0.389502710947
a31	0.0372729483876	0.0282373688399	0.00821135130147	0.0293965470195	0.00437060572459	0.00231233714063	0.00098401332731	0.00257095389926	0.450676511399	0.435967351649
</S>	0.0272067176938	0.02385004892	0.00689966715074	0.0153392830097	0.00229362238729	0.00221966432031	0.00114068786365	0.00135902552463	0.277336885699	0.642354375825
