 	le	migliori	canzoni	le	puoi	scrivere	la	notte	</S>
a31	0.1282061124	0.37567936975	0.494061028	0.00050788718	5.2982411e-05	0.000469043585	0.000344536885	0.00049328362	0.0001858432327
a8	0.296679865733	0.18333266975	0.512984489333	0.00175151914667	7.18762096667e-05	0.00177458586167	0.000694652835	0.00262052245333	8.99056193667e-05
a31	0.500678228578	0.256833356583	0.224669776444	0.00319124754889	0.000102046534889	0.00230328060389	0.00125827771167	0.0108825164844	8.13047897889e-05
a29	0.641797099526	0.233098432861	0.108352312395	0.00226600858896	6.71431413963e-05	0.00109070825796	0.000940704948557	0.0123024092948	8.51737565963e-05
a11	0.861256316509	0.0873398709537	0.0364159950517	0.00078923542732	2.50685802321e-05	0.00040489574132	0.000340599033519	0.0131626772316	0.000265319995532
a31	0.941384185503	0.0330504040112	0.0122778126292	0.00027962153924	1.0155114694e-05	0.00015627453784	0.000124823586273	0.0124213883805	0.000295288675177
a17	0.979926908501	0.0111639500771	0.0041233704784	9.60631376467e-05	3.733645748e-06	5.488970858e-05	4.19368403243e-05	0.00447074403017	0.000118407546726
a21	0.991861402834	0.00399863057237	0.0016076357228	4.05238179822e-05	6.83413414933e-06	9.032404676e-05	1.48171527748e-05	0.00223262544339	0.000147301227242
a24	0.968881600945	0.00187602459079	0.0187970831409	0.000686436258661	0.000396379195716	0.00647246867225	1.94342477916e-05	0.0020982176478	0.000772389642414
a31	0.735308566982	0.00252490653026	0.111752462714	0.00914004398622	0.0110860691986	0.126071635557	0.000229794549264	0.00239307231593	0.00149342671414
a18	0.586984455661	0.00475979894342	0.206335934238	0.0128510367621	0.0156095127329	0.162516782852	0.000353550886421	0.00740127953864	0.00318762637138
a31	0.48354174522	0.127847719648	0.231398904746	0.0176999886874	0.037422108911	0.0878213319507	0.00044795225214	0.00931124264621	0.00450900312379
a8	0.24290719374	0.169686358216	0.242107124915	0.0377280578958	0.164724871304	0.109826923984	0.00176881270405	0.0210087816821	0.0102418845746
a31	0.11433990958	0.100890094405	0.181770736305	0.0478154609653	0.361676153768	0.136075474661	0.00341926656802	0.027949925894	0.0260629641915
a11	0.0736392461933	0.0840985054683	0.105267606768	0.0452271253218	0.371445614589	0.110220866554	0.0127303361893	0.135319706631	0.0620509797305
a31	0.0573281478644	0.0444343241561	0.0755806945893	0.0457708961073	0.340921464863	0.096258650518	0.0183877625631	0.185833468877	0.13548458491
a8	0.0286486810881	0.028780210052	0.0481894831964	0.0429517507024	0.329049854954	0.092545383506	0.021536302021	0.250412899626	0.157885430303
a24	0.0226323123627	0.0198134590173	0.0369857180655	0.0374540062341	0.282473474985	0.079798856502	0.0255105573403	0.319189323209	0.176142275434
a31	0.0136770244542	0.0194011510058	0.0349299260218	0.038979101078	0.289835254995	0.088711840834	0.0200787204468	0.20126472107	0.293122231811
a37	0.0221282258181	0.0395658230019	0.0256443092073	0.0302959123593	0.192993235665	0.060382176378	0.0175540708156	0.269234420357	0.34220179727
a31	0.0243000370727	0.038503400934	0.0171963006024	0.0209091334531	0.104242615888	0.0353536665593	0.0169891026052	0.301514066786	0.44099163909
a28	0.0275006108242	0.0498323302447	0.0138856403675	0.016857878351	0.0701316209627	0.0262885752531	0.0174621215351	0.328857202262	0.449183979697
a31	0.0283570456747	0.0526578954816	0.00856995315583	0.0106049249837	0.0400160443209	0.014271601151	0.0150857275117	0.327380629087	0.503056159899
</S>	0.0149435309374	0.0273892608408	0.00760408987791	0.00977443949185	0.0372206646605	0.0142958125755	0.0110924177559	0.205430907044	0.67224887995
