 	lo	posso	finire	di	fare	</S>
a20	0.4938570245	0.364313278	0.13737512375	0.000418004785	7.27707649e-05	0.00396373767015
a31	0.167159579387	0.387809569333	0.443484174583	0.000198121266333	2.67761567333e-05	0.00132172384126
a46	0.157382691349	0.363290756444	0.478756916528	9.16098134443e-05	2.84876754111e-05	0.000449480493529
a31	0.155414201116	0.392552548815	0.450538413843	0.000119537157815	0.0011737405998	0.000201528959843
a41	0.291581384372	0.258883222938	0.446612649948	0.000534099362605	0.00223641333327	0.000152209869948
a18	0.666034918124	0.151225429413	0.179929343049	0.00105029002087	0.00166176544442	9.82529896493e-05
a7	0.858757606041	0.0576646212377	0.0647636477497	0.00308811964029	0.0155588576815	0.000167139352883
a41	0.672273562014	0.0906053900792	0.0502730382499	0.0057926283801	0.180182106561	0.000873281237628
a31	0.578717180671	0.100763464026	0.0688283194166	0.0099635251267	0.228682911187	0.0130446567459
a0	0.475648877224	0.0418392566753	0.0515323959722	0.0132682860422	0.400747199396	0.016963997482
a31	0.226609732741	0.0309549635584	0.0303248348241	0.0152815956807	0.605996893132	0.0908319477273
a39	0.14587346958	0.0272849248528	0.023270812208	0.0223665052269	0.663428137711	0.117776131242
a46	0.06100385686	0.0128678213176	0.010009713136	0.0220479780756	0.84423791257	0.049832670414
</S>	0.03394492593	0.0075887497088	0.006197169268	0.0167167525378	0.899083356285	0.036468962207
