 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.96354305	0.035612453	4.753001e-05	0.00040582188	0.0002554098962	1.13190984e-05	1.166739642e-07	1.86010423e-06	0.00012239434195
a24	0.982274606667	0.0167017016667	3.9172947e-05	0.000719949593333	0.0001057202542	4.60688534e-05	4.41065738667e-08	3.43847046333e-06	0.000109297625283
a31	0.987051315556	0.0107499578889	2.32953553333e-05	0.00184614079778	8.81684914e-05	9.47932164667e-05	4.00185909556e-08	1.04623231544e-05	0.000135833558428
a20	0.990366681852	0.0076770414963	1.34999716978e-05	0.00171364137759	6.240453786e-05	8.03078691556e-05	3.52194500185e-08	1.00704150238e-05	7.6284864856e-05
a0	0.992816813951	0.00643264569877	4.8081642526e-06	0.000573089091963	2.11552251467e-05	0.000122599921385	1.19663293395e-08	3.36392710687e-06	2.55006330177e-05
a31	0.99435030465	0.00529049638626	6.8615251842e-06	0.000193872094088	1.03385335156e-05	0.000138373925462	5.87337494132e-08	1.16502278222e-06	8.51332633457e-06
a20	0.728435488217	0.0123122689488	0.000616659162395	0.000286075940363	0.0106722647492	0.246960689847	5.45182415231e-05	0.000656810901214	5.20316508786e-06
a11	0.557044182739	0.0276695603163	0.0051513764208	0.000815330580121	0.0156105303831	0.389626333282	0.000249947993841	0.0038215085004	1.1233414696e-05
a20	0.623026560913	0.0351760101054	0.0137558994736	0.00162417996004	0.00821622526103	0.305921147761	0.000897409384614	0.0113072408335	7.53478608987e-05
a39	0.594488640304	0.0427985750351	0.0136109361579	0.00219781565335	0.00589312952034	0.32075560592	0.00112077799487	0.0188501289445	0.000284425343633
a10	0.696029300101	0.049925431345	0.0064936776193	0.00260174041778	0.00497927677345	0.219201821973	0.000625033964957	0.0198227726482	0.000320957299211
a31	0.671834843367	0.0379756097817	0.0032149534731	0.00251063417259	0.0106031344245	0.255126103991	0.000356338144986	0.0151586578827	0.0032196935644
a20	0.632218237789	0.0538013779272	0.0016226725077	0.00730389009086	0.0127173023748	0.273704585997	0.000286428814995	0.0141403752942	0.00420509140813
a31	0.559764809263	0.0596836009757	0.00125827295257	0.0133405545303	0.0947338830249	0.236485939999	0.001336507215	0.0234181950981	0.00997823702271
a11	0.364514413088	0.114819361992	0.00117589891752	0.0271863553434	0.122980676342	0.318147863333	0.00260080023833	0.035940340366	0.0126342928076
a20	0.284878007696	0.198185523997	0.000689296139173	0.0426324094478	0.051401925114	0.358309167778	0.00276278401278	0.0541439094553	0.00699695640253
a39	0.212438355899	0.174772467999	0.000537008179724	0.0476235914826	0.0344034847047	0.403837312593	0.00428213527093	0.113505226485	0.00860039646751
a20	0.158916168633	0.128232468	0.000561362526575	0.0516147744942	0.0326577475682	0.399426130864	0.00751659892364	0.206849445495	0.0142252894892
a31	0.095842121211	0.0750628035667	0.00196698314219	0.0472510934981	0.102438803189	0.263783312955	0.0226481486412	0.239118361832	0.151888392496
a46	0.0819362720703	0.0619068467556	0.0028803345474	0.040651604166	0.120974284396	0.159052713652	0.0388630528804	0.299799803944	0.193935094832
a31	0.0755777490234	0.0584422320852	0.00250885088247	0.0339357390553	0.091896288132	0.127133049884	0.0408944809601	0.325010691315	0.244600902277
</S>	0.0417816020117	0.0325915607926	0.00261109714123	0.0279982435276	0.112849629066	0.079727342942	0.0401657854801	0.274919695657	0.387355036138
