 	non	ha	che	li	aspettiamo	</S>
a46	0.16372025	0.80640462	0.0296978495	3.778373265e-08	0.00015620738115	2.10542767e-05
a31	0.0959301806667	0.88235002	0.0216515815	1.30841689167e-08	6.09914734833e-05	7.22924232987e-06
a15	0.106416964222	0.819077073333	0.0744671791667	1.37637762389e-08	3.28365863278e-05	5.96123373982e-06
a31	0.183962204741	0.673445357778	0.142261509722	3.37142462413e-07	0.000321417464943	9.23343457994e-06
a28	0.466651794914	0.430391897926	0.102524657707	4.57942567471e-07	0.000422113578314	9.12037719331e-06
a20	0.814137664971	0.149126140042	0.036420774869	3.9094730249e-07	0.000306888909438	8.16710806444e-06
a11	0.830113421657	0.0565340167473	0.0186241127897	0.00125695831423	0.0907716060965	0.00269990672035
a31	0.800072573886	0.0370729342491	0.0203761575966	0.00178263958474	0.134040162032	0.00665554190678
a11	0.564135402895	0.0268961706164	0.0183991905322	0.00095774794158	0.383682060677	0.00592944300226
a31	0.194621794565	0.0137907840721	0.0117219410107	0.00127323384719	0.764406940226	0.0141853253674
a46	0.0712635625217	0.00818826082403	0.0088726338369	0.00113510759473	0.894087500075	0.0164529387091
a31	0.0457611398406	0.0130475710747	0.0144629419456	0.00149668227724	0.894465150025	0.0307665191564
a11	0.0373845011802	0.0141701249249	0.0146272059152	0.00161023851141	0.896708933342	0.0354990115388
a31	0.0481426149601	0.0186994072083	0.0196687462384	0.00325249255614	0.832585034447	0.0776517389996
a11	0.0516050026534	0.0201064631028	0.0211027599461	0.00380749416105	0.811708834816	0.0916694779332
a46	0.0192754372178	0.0076805155676	0.00989555498203	0.00140358521268	0.930906178272	0.0308387444444
</S>	0.0117259716089	0.0047304150338	0.00767931169101	0.00088269388134	0.959279189136	0.0157024375222
