 	mia	figlia	vuole	andare	</S>
a46	0.9434388	0.04937994	0.00207671526	0.00410555605	0.00099906833
a31	0.8931353	0.0837151633333	0.0205970729267	0.00202171981667	0.000530796006667
a7	0.871567033333	0.0759971077778	0.0269583453422	0.0193388390389	0.00613869411222
a20	0.846248911111	0.0330936440593	0.00960375511407	0.0963065183463	0.0147472250374
a31	0.546491839037	0.0125098529531	0.00454623700469	0.364592149449	0.0718599876791
a46	0.193517420646	0.00506304408437	0.0025979581249	0.707774816483	0.0910467542264
a31	0.0705583018487	0.0226330126615	0.00416240783163	0.709385805494	0.193260426409
a46	0.0292518113772	0.0279613347442	0.00469566027721	0.716785785165	0.22130541757
a31	0.0101449700867	0.0094312468884	0.00173798329574	0.853849728388	0.12483607129
a11	0.00385159972223	0.00326481309947	0.000818260901913	0.899920092796	0.0921451953633
a3	0.00142285809074	0.00111956712849	0.000655351867304	0.965355764265	0.0314464125544
a31	0.000549706479247	0.000390921075697	0.000461044925768	0.983221311422	0.0153770003515
a27	0.00105899775208	0.000497857749432	0.00398510464526	0.984589727141	0.00986832138383
a0	0.00164713655069	0.00105646508314	0.0136132465484	0.97984014238	0.00384303217461
</S>	0.00148062147535	0.00131631064157	0.0195405857742	0.97528127119	0.00238126725731
