 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.0136515895	0.847172645	0.131594772	0.00716383718315	4.0121398479e-07	1.094504656e-08	1.1590247605e-05	2.23221909e-07	3.0439634695e-06	0.00040189549474
a28	0.00774751883333	0.917927258333	0.071526012	0.00266008103648	1.36338310123e-07	3.69821970517e-09	3.90531176013e-06	7.70458377667e-08	1.0527440295e-06	0.00013398353862
a31	0.00559378867778	0.949959852778	0.042985738	0.00141397239883	5.42008877077e-08	1.30388433356e-09	1.30411944691e-06	2.75511306889e-08	5.68383189833e-07	4.4698966102e-05
a17	0.00751551329259	0.970177360926	0.0213846876667	0.00090662164961	2.75511095692e-08	5.03359632187e-10	4.3615751408e-07	1.08642274063e-08	3.79004144278e-07	1.4945608744e-05
a31	0.0110499687642	0.974912506975	0.0132740854222	0.00075799059987	2.63442078564e-08	3.41783058396e-10	1.4611210187e-07	4.6850235121e-09	2.20763009093e-07	5.05524100267e-06
a20	0.0617914105881	0.923294258992	0.0140373256741	0.000874888899957	5.77236209521e-08	1.76994596613e-09	5.470058909e-08	1.6158967704e-08	2.12986993031e-07	1.79649564422e-06
a31	0.102212538196	0.874193499664	0.0224874078914	0.00110449889999	1.37634618651e-07	9.1961661322e-08	7.784627103e-08	1.36448912568e-07	7.08672054344e-07	8.89507578073e-07
a20	0.0824814453987	0.864609266555	0.0515173399638	0.00129957203333	2.53756101622e-06	8.33142743774e-07	3.2564744701e-07	4.10340542752e-06	8.32543148181e-05	1.29210007269e-06
a35	0.0569001347996	0.879716588852	0.0616802799879	0.00104527027778	3.43313307207e-06	1.06577383792e-06	1.141823049e-06	1.51400929758e-05	0.000633768144939	3.14039835756e-06
a36	0.0312708835999	0.929590916284	0.037041238996	0.00059586783926	1.36265474069e-06	4.48536647973e-07	2.60308134967e-06	2.35693753253e-05	0.00146890324831	4.21749458585e-06
a31	0.0165672778666	0.958760868761	0.0211260536653	0.000446797873087	3.02894656356e-06	6.16685927991e-07	8.20056211166e-05	2.67361394418e-05	0.0029024964161	8.41530780953e-05
a20	0.0149136529555	0.947354866254	0.0233352195551	0.0011884615377	3.64423027119e-06	7.62226742664e-07	0.000606926513706	0.000362308574814	0.0120695968054	0.000164541966032
a17	0.0168760386518	0.873790735418	0.026319385185	0.00168675201257	1.55627038373e-06	5.42886034221e-07	0.00640346760457	0.00168675785827	0.0728020122685	0.000432740135344
a28	0.0169034608839	0.786238525139	0.020343668395	0.00153513267086	1.82202490458e-06	8.49861931407e-07	0.0155111878682	0.00292070621942	0.155520177423	0.00102443477845
a31	0.0148153579613	0.796512741713	0.031010157465	0.00247785529029	2.73407495349e-05	6.69529750771e-05	0.0132149432561	0.00221727920647	0.137115299141	0.00254204375948
a24	0.0653315593204	0.584945862571	0.0358997644883	0.00496023209676	6.74552945116e-05	0.000102872090692	0.0991405603854	0.0115491631355	0.19445513638	0.00354741458649
a31	0.0849413857735	0.376782782857	0.0460387114961	0.00808417769892	0.000172058971504	0.000228524922564	0.128480016962	0.0155903600452	0.318372302127	0.0213097086955
a15	0.156703504591	0.289475388119	0.048461209832	0.0111647205663	0.000483509950501	0.000368601940855	0.0983069724873	0.0246207040151	0.343191267376	0.0272241469985
a31	0.18017081953	0.139382113206	0.034435227944	0.0115394523554	0.0005781284835	0.000314501583618	0.0885489201624	0.028897908605	0.467085822459	0.0490471130995
a46	0.21739750451	0.086336186202	0.0281615103147	0.0118117976185	0.00125158642783	0.000517638911206	0.0614351960541	0.035150809135	0.50166184082	0.0562759351332
a41	0.246457984837	0.0327906500007	0.0159544163049	0.0097336111395	0.00142766033594	0.000536245167069	0.091875352018	0.0633798863783	0.51682014694	0.0210240423444
</S>	0.154803647419	0.0194610892004	0.00991107095245	0.00617113646975	0.00080277130797	0.000313067378535	0.107204271009	0.0743656531892	0.61456457347	0.0124027009722
