 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	0.610236285	0.37582965	0.00184713918	0.00024631567	0.0118399076875	2.46444522225e-07	5.557495255e-11	6.304285e-09	4.96162078e-07
a16	0.578464521667	0.413255003333	0.00077814984	0.000277851916667	0.0072242306875	8.6328011225e-08	1.90013061333e-11	5.87576218323e-09	1.7897565845e-07
a31	0.382909943889	0.610470077778	0.00038753036	0.000272790872222	0.0059596089125	3.7433024075e-08	9.1004779611e-12	1.98331481898e-09	5.97883091733e-08
a24	0.38300754463	0.600391502593	0.000179809043333	0.000323850937407	0.0160973093208	1.8069750125e-08	5.81415254037e-12	6.9051172566e-10	2.00861351211e-08
a28	0.473500601543	0.503318554198	0.000195077284444	0.000376300549136	0.0226094617736	3.1549917475e-08	2.18428880012e-12	2.67216569887e-10	6.76383684553e-09
a31	0.675487467181	0.311838788066	0.000257951474815	0.000327748713045	0.0120879887912	6.4255715825e-08	1.72485313333e-10	1.683775664e-08	2.26196570334e-09
a41	0.554178086727	0.151228009355	0.0200698506383	0.100769990678	0.173745914797	8.02648255861e-06	7.36632370444e-09	1.28717625547e-07	3.61984934078e-09
a31	0.293873026576	0.088316205785	0.0311183768794	0.188303746893	0.398345414932	4.25280115195e-05	1.67567079015e-08	6.39147521849e-07	4.38689427803e-08
a28	0.240115545525	0.0690116459283	0.0270664202931	0.307302932298	0.356453451644	4.64233483398e-05	2.50280876338e-08	2.98157784062e-06	5.5593868426e-07
a20	0.147313460175	0.0525384035761	0.0269738077644	0.597664560766	0.175466548548	1.59410036799e-05	2.76360195446e-08	2.21072630802e-05	5.10832946142e-06
a46	0.109300028392	0.0235769549587	0.0201951355881	0.781568553589	0.065279315016	6.6326751933e-06	7.88902801815e-08	5.79914176934e-05	1.52926688205e-05
a11	0.326573476131	0.0332636551529	0.0153806438627	0.600278227863	0.0244231131053	5.43760529777e-06	1.66854586727e-07	5.79417088978e-05	1.73400912735e-05
a46	0.570920192044	0.0533456503843	0.0111161281209	0.354553095954	0.00995430886843	3.21949260993e-05	7.56821028909e-07	4.96393092993e-05	2.80474167578e-05
a31	0.424628494015	0.0529935744614	0.00662382984697	0.248970908651	0.266454916856	0.000254178235366	4.01309450964e-06	4.07173753331e-05	2.94072089193e-05
a17	0.422833374672	0.0784406071538	0.00552818625566	0.14081773955	0.351878571552	0.000417096445122	5.32156490321e-06	4.0098894011e-05	3.90285363064e-05
a31	0.409851747557	0.0934128717179	0.00534219335189	0.0822863711833	0.408529493117	0.000403331648374	8.01578493677e-05	4.20869210037e-05	5.17510454355e-05
a20	0.362489945186	0.112378593239	0.0136460530506	0.0781726483944	0.430434341706	0.00179299228279	0.000117222653123	0.000699742930001	0.000268445625145
a31	0.347822961062	0.116292474413	0.0183066308502	0.0914684081315	0.421683241235	0.0025537504276	0.000258831161041	0.000964676153334	0.000649032875048
a13	0.285796529687	0.109507591471	0.0439370134501	0.120738494711	0.421977509412	0.00970178037587	0.000358158827014	0.00684035129444	0.00114257117835
a18	0.442077213229	0.121326045824	0.0763093994834	0.153747718237	0.175204038804	0.0166472094586	0.000252547042338	0.0124405664315	0.00199522862612
a13	0.495406557743	0.110818397275	0.0639680568278	0.180420212746	0.123824004268	0.0131904948195	0.000241186320779	0.0097742258105	0.00235684177537
a31	0.336297384248	0.0932253667583	0.0369057282759	0.172313174249	0.344994352756	0.0077326752065	0.000603320606926	0.00530639184683	0.00262160772512
a18	0.286681926416	0.0782514212528	0.0696607667586	0.125142350083	0.386062114919	0.0317202776688	0.000924898368975	0.0188000305256	0.00275623210837
a3	0.433489875472	0.0827659150843	0.11683753892	0.118402555361	0.154403934973	0.0552292825563	0.000843210656325	0.0353290485085	0.00269865823612
a0	0.465201658491	0.0819752216948	0.115713610973	0.14355947512	0.102389295658	0.0476614241854	0.000882245852108	0.0383643821695	0.00425271711204
a20	0.458971809497	0.0822947572316	0.112497083658	0.161125501707	0.0939842265527	0.0418977493951	0.00110289671737	0.0417705307232	0.00635546953735
a31	0.325327459832	0.101085312411	0.0865650332193	0.169597593902	0.244465565518	0.0294822003317	0.00231035067246	0.0289349363077	0.0122315671791
a13	0.269935729944	0.098473144137	0.0997604777398	0.142900256301	0.269013069173	0.0599036226439	0.00322235162415	0.0443295248359	0.0124618578597
a31	0.268398816648	0.100383031379	0.12048428258	0.146539790434	0.199336040391	0.0730925302146	0.00273218584138	0.0517943342786	0.0372390237532
a20	0.233682695549	0.0946631371263	0.13822556086	0.145488588145	0.174030499897	0.0925067594049	0.00327908571379	0.0726453940929	0.0454782927177
a13	0.31331029185	0.0577028433754	0.179501826953	0.104826978715	0.063539579399	0.139149749802	0.00371508423793	0.120764588031	0.0174890890392
a20	0.360113087283	0.0468109821251	0.184809592318	0.106757667572	0.0307211907997	0.128089103267	0.00310671114598	0.129288212677	0.0103034866797
a31	0.273915789094	0.0651865107084	0.147445630773	0.151607715857	0.1118927116	0.082899817089	0.00263216408199	0.091118898559	0.0733007825599
a17	0.221223343031	0.0668657409028	0.134644253591	0.150395271952	0.134936309867	0.0958499816963	0.00448245732733	0.0991007005197	0.09250196952
a20	0.282103434344	0.0416515029676	0.160921877864	0.108658777317	0.0503568409557	0.142426943899	0.00620754487578	0.17255625684	0.0351168215067
</S>	0.295929482172	0.0353003194838	0.163914713932	0.107977998658	0.0310450079778	0.14099399195	0.00578287408789	0.19692006342	0.0221355302534
