 	allora	io	ora	sto	studiando	di	maestra	ma	ho	una	sorella	mia	sorella	studia	quest	anno	che	viene	per	medico	</S>
a31	0.0103680955	0.90037678	0.085856202	2.43962815e-05	0.00130755933	7.69250885e-06	1.506158275e-08	1.208249504e-07	0.00190683521775	1.993430585e-07	0.00013242185109	9.3683875e-08	1.11461431535e-05	1.78888135e-08	6.9187151425e-06	1.3521696615e-06	2.67229877e-08	4.97280308412e-08	1.52014352085e-10	3.479161555e-08	8.68727719e-11
a17	0.00619249876	0.898877326667	0.0916337986667	1.84066768333e-05	0.0012175235722	7.39555951667e-06	8.52823458333e-09	1.20500710775e-07	0.00190624723757	1.9844443206e-07	0.000132370491119	8.86748705633e-08	1.11403238793e-05	1.13935125e-08	2.3078211095e-06	4.51754025377e-07	2.69680496667e-08	5.04353747804e-08	1.52068997028e-10	3.4375413482e-08	3.007916058e-11
a31	0.00222423974667	0.884780842222	0.111884082889	1.27952949444e-05	0.000406610349833	6.85563767222e-06	5.99746569444e-09	4.10846204997e-08	0.000635632050903	7.07318629133e-08	4.4156595891e-05	2.96813575544e-08	3.71631879393e-06	4.6519958e-09	7.70017610533e-07	1.50868395788e-07	9.39673920857e-09	1.75675080968e-08	5.10591366627e-11	1.1461099769e-08	1.00721194087e-11
a17	0.000907521105557	0.908514980741	0.090203310963	7.27418898147e-06	0.000135703165381	2.87083319074e-06	3.43267625481e-09	1.46055502279e-08	0.000212010688385	2.80416669521e-08	1.4743510628e-05	9.9668353428e-09	1.23974635881e-06	1.87968723333e-09	2.57160622844e-07	5.03307604417e-08	3.15170934052e-09	5.92894101227e-09	1.73000980962e-11	3.82293021262e-09	3.39190010823e-12
a31	0.000677307491852	0.919514426914	0.0796791389877	6.37048252716e-06	4.52569653485e-05	1.37362483691e-06	1.6645075416e-09	5.0566611373e-09	7.06745722335e-05	9.4921452317e-09	4.91829976753e-06	3.35681788227e-09	4.13581052357e-07	8.3172411111e-10	8.6149574268e-08	1.68099758762e-08	1.06441338317e-09	2.00722823442e-09	5.7865942884e-12	1.27436964374e-09	1.15730140641e-12
a34	0.000576371713951	0.944546042305	0.0548305493292	4.69664880239e-06	1.5327008201e-05	7.30064352303e-07	9.34933880533e-10	3.25285864577e-09	2.36010509687e-05	3.36160730723e-09	2.22076521171e-06	1.17744243741e-08	2.00462508706e-07	7.34382730704e-08	1.42940812443e-07	8.09849462773e-09	1.59101254606e-09	1.44826033181e-09	1.95581821047e-12	4.2791108449e-10	4.69774085803e-13
a1	0.00359190328798	0.958315847435	0.0378975831097	6.43868836941e-05	0.000107519177467	9.7606978841e-06	5.59726422684e-09	6.32556138819e-08	7.9224967939e-06	1.43245261241e-09	1.3833209239e-06	1.49732661247e-08	1.53688299569e-07	1.78911109436e-06	1.58238350415e-06	2.79026202092e-08	2.7816348382e-08	8.4131051106e-09	1.18358055016e-12	1.47082475263e-10	3.88915565268e-13
a35	0.0226326744293	0.941105195812	0.0309556127032	0.000334373291231	0.00337166370582	0.000269685802628	3.65293381076e-07	1.39113971294e-07	3.17114808897e-06	4.54579041747e-09	7.68851877967e-07	7.53298750823e-09	1.24399146523e-07	0.000107252065365	0.00120902286983	9.6912720434e-06	2.17209572794e-07	1.91658120369e-08	2.50670838339e-12	9.0425768521e-11	7.43392337509e-12
a31	0.0270283882764	0.896969878604	0.0199899892344	0.000389863363744	0.0471435879019	0.000565166400876	6.48352460359e-07	1.17873280431e-07	2.03915786299e-06	6.40504307249e-09	9.95254475989e-07	7.16565696941e-09	1.15196048841e-07	0.000978521931788	0.00686781438994	6.24543173478e-05	3.76752330931e-07	1.6798788679e-08	7.1641469278e-12	1.70854786174e-10	1.10336650584e-11
a20	0.0108391974921	0.897189146201	0.0128031850781	0.000158294253641	0.0600015337673	0.000518321216959	4.03754697786e-07	1.03026260144e-07	1.194333251e-06	3.31789371416e-09	1.694862592e-06	1.38437672656e-07	3.7879146628e-07	0.00126991094393	0.0170942717966	0.000121851739116	2.89641653644e-07	7.79002905967e-09	7.8976641426e-12	2.69486266854e-08	3.63592062953e-10
a17	0.0058099234307	0.943289558734	0.0096927156927	5.31270176837e-05	0.0226297717224	0.00041902972232	1.67528139262e-07	1.08966800048e-07	5.77575013667e-07	1.24951740805e-09	4.514165464e-06	5.44868284219e-07	1.35591950209e-06	0.00065834979131	0.0172818865989	0.000158102629705	1.87471884548e-07	4.24912208656e-09	3.83035878087e-12	6.11915572285e-08	8.00072320984e-10
a20	0.00610917814357	0.959715376245	0.00812351556423	1.85225484379e-05	0.0128375517408	0.000419420424107	9.46908970873e-08	1.38757446683e-07	4.74774804556e-07	5.22124936017e-10	1.80078388213e-05	1.34652849474e-06	3.69794993403e-06	0.000915900440437	0.0116496101996	0.000186700209902	2.08418958183e-07	4.01396669552e-09	4.94063282696e-12	2.5112056741e-07	1.27842170699e-09
a8	0.00526757591452	0.966971192082	0.00818121818808	6.9420914793e-06	0.00943080134693	0.000477510291369	6.11248101958e-08	1.28047514561e-07	6.12408791519e-07	2.78374158672e-10	3.16681799404e-05	1.56837946491e-06	5.11467591134e-06	0.00119049514681	0.00824985876653	0.000184599619967	1.96849099394e-07	3.90947413184e-09	5.87008540899e-12	4.59378755803e-07	2.021163969e-09
a31	0.00268656019817	0.968728784027	0.0146864257294	4.78550135977e-06	0.00889183638231	0.00058044481379	1.01767155957e-06	5.09252555203e-08	1.29357535384e-06	1.43606395129e-08	2.33607369468e-05	8.5035812797e-07	3.28694507711e-06	0.00086146995227	0.00341016217551	0.000119303262989	1.01051519465e-07	3.56144017728e-09	4.33047912603e-10	3.30761555268e-07	1.99289285633e-09
