 	un	forno	che	fa	buon	pane	</S>
a31	0.402794425	0.5876692	0.00939785175	1.957360743e-07	2.5623467075e-05	0.000112479013105	1.733085025e-07
a20	0.337160930667	0.601885766667	0.0608150730833	1.94555138667e-07	2.55783849053e-05	0.000112404881203	6.65529628333e-08
a28	0.204531395889	0.677888202222	0.117534256361	6.7254924889e-08	8.5359861281e-06	3.7520315346e-05	3.81242129444e-08
a31	0.14900929463	0.701120690741	0.149853077454	5.15776897297e-08	2.89693725537e-06	1.3941366792e-05	2.77029338148e-08
a18	0.230813530877	0.620819256914	0.148360012485	9.45058799099e-08	1.01732261846e-06	6.07557649733e-06	1.10527160383e-08
a13	0.581599596959	0.339424517771	0.0789723946617	8.52138983303e-07	3.83227701487e-07	2.27060753244e-06	4.79839471277e-09
a39	0.847976518986	0.122289002057	0.0294792090539	0.000158382397328	1.20962237958e-05	8.45740805441e-05	2.32851947338e-07
a20	0.917342472995	0.0649530806857	0.0166227386846	0.000480037715776	2.80125635986e-05	0.000572906693515	7.50211415779e-07
a31	0.949986007665	0.0389783145952	0.00990031248153	0.000443925276925	2.23875278329e-05	0.000668301607838	7.24613801926e-07
a20	0.768989959222	0.188219759898	0.0249415117472	0.000415138097308	1.43800892443e-05	0.0174176047459	1.61205826398e-06
a39	0.524446879741	0.297128453299	0.0386319459157	0.000675587322436	3.21330420814e-05	0.139064746582	2.02311927547e-05
a18	0.464733913247	0.2626401711	0.0351315619719	0.000724156330812	4.19507123605e-05	0.236698612194	2.96144295849e-05
a39	0.427461971082	0.322346577033	0.0434213106573	0.000612092063604	3.35242301202e-05	0.206107660731	1.68227288616e-05
a46	0.380141903694	0.401280002344	0.0571992555524	0.000511586967868	3.45585290401e-05	0.160822603577	1.00796607872e-05
a38	0.313616887898	0.487580367448	0.0703963018508	0.000519344515956	4.835799768e-05	0.127830433192	8.32140509573e-06
a39	0.237812735966	0.566451779149	0.0796973639503	0.000723331638652	8.22520158933e-05	0.115221451731	1.11067266986e-05
a31	0.145110051989	0.669834059716	0.0977513446501	0.00140260341288	0.000200343601964	0.0856780169103	2.36228978995e-05
a18	0.083885790663	0.741791103239	0.121056694883	0.00203622443763	0.000279957057321	0.0509216589701	2.85975206332e-05
a31	0.054874503221	0.787603827746	0.119961468294	0.00303784924588	0.000319305219107	0.0341606633234	4.23778902111e-05
a41	0.0629598240737	0.754587452582	0.127579162765	0.00695218984863	0.0012981242397	0.0464869657745	0.00013629157007
a35	0.0868724613579	0.619846974194	0.135222252922	0.0116668702829	0.0026620369799	0.143085111925	0.000644324510023
a31	0.059232635786	0.643007934731	0.123036236307	0.013894805761	0.0026274122933	0.156827604642	0.00137338293667
a28	0.0745617739287	0.640038798244	0.140161435436	0.0194746739203	0.00619539996443	0.118178268881	0.00138962376222
a27	0.113214247976	0.543695346081	0.165957265145	0.0276458886401	0.0108064359881	0.13777450296	0.000906272624073
a13	0.110390779325	0.535827782027	0.169622348382	0.03463316688	0.0121825483294	0.136662037653	0.000681301061358
a46	0.103810903108	0.523885627342	0.166033149461	0.0450485096267	0.0140365507765	0.146422179218	0.000763050637119
a24	0.095438701036	0.512511965781	0.168234806487	0.0574823818756	0.0168537459255	0.148581006406	0.000897393352373
a39	0.089651517012	0.49217307526	0.172066305496	0.0711603406252	0.0202878316418	0.153572092135	0.00108885814079
a31	0.066406575004	0.573291501753	0.163575311832	0.0563314832084	0.0150092576139	0.123274974045	0.00211093684693
a11	0.062341509668	0.517652667251	0.161195100611	0.121645419403	0.0393450796046	0.0955105846817	0.00230969218231
a31	0.0707767128893	0.453220722417	0.171051943537	0.142911399134	0.0476281538682	0.106434928227	0.00797612656077
a21	0.0712084052964	0.393485554139	0.150763555846	0.183713945711	0.0839752139561	0.106939206076	0.00991409668692
</S>	0.0826415676482	0.23866974707	0.127887639923	0.291205212855	0.143317186978	0.110755938038	0.00552273509346
