 	voi	avete	mai	mangiato	il	pasticciotto	</S>
a8	0.840375515	0.00726677455	0.004641141715	0.00137364643	3.39809515e-05	0.1453918245	0.0009170704
a31	0.519286113333	0.00327173341333	0.00474200796167	0.00133061361333	2.05179247333e-05	0.4708498815	0.000499065717833
a21	0.484020969444	0.00235622340111	0.00176271869122	0.000471030465777	7.2979434311e-06	0.5107170305	0.000664688557111
a37	0.795179656481	0.00222144979037	0.000604842291573	0.000167974773592	2.82647843037e-06	0.2010348175	0.000788444455704
a8	0.924762618827	0.00107652052012	0.000204396317224	6.2094329364e-05	1.35638825346e-06	0.0735573345	0.000335660031401
a31	0.968523722942	0.000639949023373	7.2429608608e-05	3.32094149547e-05	1.26205006115e-06	0.0306136628333	0.000115690460807
a13	0.983620324314	0.000520875407791	2.8856997536e-05	2.33654725849e-05	1.15913247705e-06	0.0156832228344	0.000122185777776
a20	0.989541824771	0.000688076119264	2.03974778453e-05	2.11582144616e-05	1.65124868235e-06	0.00877505516813	0.000951835209259
a3	0.936795158257	0.000895436606421	7.83750166151e-05	0.000128337821487	1.37932621608e-05	0.052907404056	0.00918149156975
a31	0.727763396086	0.000811898368807	0.000243458448872	0.000430917007162	2.70484413869e-05	0.259121114685	0.0116021957566
a29	0.383078052029	0.000494825142936	0.000404393462957	0.000890943669054	0.000162618389129	0.594464524895	0.0205046354855
a31	0.134544478843	0.000326703814312	0.000641991234319	0.00308914422302	0.000772581906376	0.835802748298	0.0248223361618
a3	0.049554776981	0.000264008769104	0.00069519785144	0.00367179955767	0.00110852234546	0.931191289433	0.0135144133873
a31	0.0227492198603	0.00117256030737	0.000961409057147	0.0133886884359	0.0159252780918	0.921449983144	0.0243528754624
a24	0.0148750782868	0.00189428526912	0.00113397059905	0.018232276612	0.0240401976973	0.899874671048	0.0399495218208
a31	0.0218133127623	0.00606441558971	0.00177600541302	0.028811932004	0.0553082975658	0.721064860349	0.165161176607
a39	0.0531776075874	0.0303608785299	0.00454444250434	0.033076632668	0.0757002978553	0.51254735345	0.290592792202
a31	0.0544219158625	0.0348467381766	0.00537503916811	0.0294899118893	0.0728309679518	0.382618824483	0.420416594067
a33	0.0299597136208	0.0206308683922	0.00498148295604	0.0301856372964	0.0825756926506	0.364518941494	0.467147668022
a31	0.0189688988736	0.0151363098307	0.00476510488535	0.0310816667655	0.0798310942169	0.332418563831	0.517798389341
a23	0.0151194456245	0.0133779933102	0.00539435629512	0.0338271649218	0.0955919664056	0.27183009461	0.56485897978
</S>	0.0165513828122	0.0182469216551	0.00691337014756	0.0274115714609	0.108992995703	0.340409182305	0.48147454989
