 	deve	che	entra	da	qui	</S>
a31	0.47771618	0.10441705	0.000461412785	0.0235197434	0.00592263943955	0.387962970549
a21	0.677770976667	0.18012316	0.000348761716333	0.00860079327667	0.00215615193955	0.131000167216
a31	0.618499392222	0.326924623333	0.000163157200111	0.00637275530222	0.00217595334652	0.045864123272
a20	0.692309497407	0.283959582444	0.00010030843777	0.00559344608341	0.00201189187417	0.0160253090907
a11	0.878947715802	0.111458942815	3.43582597233e-05	0.00187290963647	0.000769416490057	0.00691673563023
a31	0.935029141934	0.0485097782717	8.15882359744e-05	0.00105381367149	0.00158314693669	0.0137426040101
a37	0.685989753978	0.0264826600906	0.000527645121991	0.00307694872383	0.187043567446	0.0968794713367
a31	0.291631418659	0.0118789145969	0.000626442570664	0.00359061897461	0.251401584815	0.440871043779
a8	0.100565474686	0.00429156271897	0.000238812166221	0.00545106839154	0.391705577272	0.49774753126
a31	0.036561401862	0.00264543619299	0.000154315621407	0.0122395974638	0.512582019091	0.435817253753
a46	0.0147230563807	0.002559433831	0.000121050883136	0.0341770431546	0.544099866364	0.404319532918
a31	0.00535235582023	0.003072975377	0.000101375447045	0.0418363287182	0.514876310455	0.434760612639
</S>	0.00320873356012	0.0039018931885	0.000134496818523	0.0310860258591	0.314671257728	0.64699755632
