 	la	pasta	vuole	sale	</S>
a8	0.4123632538	0.57221522	0.001157823535	0.0018979778685	0.0123657175975
a31	0.138813714687	0.85450505	0.00181058326833	0.000708293045167	0.00416237847983
a28	0.127083712449	0.674045693333	0.00213553391278	0.0276660078584	0.169069086376
a20	0.22108548415	0.295721267778	0.00109026687093	0.159352702619	0.322750295459
a31	0.183638504717	0.133899887926	0.00087609570031	0.465421994206	0.216163510486
a11	0.0777503759057	0.067061930542	0.00062065290677	0.770838698069	0.0837283455953
a18	0.0384571063019	0.0233417384807	0.000461320042257	0.907345999356	0.0303938664318
a15	0.0214032308673	0.0083346650069	0.000690233314086	0.957991333119	0.0115805720106
a31	0.0386901957224	0.00426207744897	0.0010094625047	0.85913281104	0.0969054694035
a20	0.0438729608975	0.00299615812632	0.000954018168233	0.827528147013	0.124648747928
a6	0.0148436901408	0.00131624015211	0.000698848489411	0.941395225671	0.0417460341127
a20	0.00498946427393	0.00056332317737	0.00053867795647	0.979659808557	0.0142487315642
a21	0.00168517076864	0.00029078305579	0.000488384212157	0.992396952852	0.00513870762473
a20	0.000586110529213	0.00022129521193	0.000569681214052	0.996511520951	0.00211141764491
a0	0.000224926273071	0.000233818713977	0.000893614314684	0.997439526984	0.0012081717983
a31	0.00021302426669	0.000891606824659	0.00105046377156	0.973851192328	0.0239937549994
a39	0.000311226428897	0.00134429584155	0.00504160835719	0.961549497443	0.0317534116331
a31	0.000281102099632	0.00149657071385	0.00685718461906	0.955404949148	0.0359602088444
a35	0.000513995166544	0.00193986323795	0.028557234373	0.930391136383	0.0385977137481
</S>	0.000801201283272	0.00206060161898	0.0525712001865	0.922742698192	0.021824215574
