 	da	da	un	famoso	poeta	</S>
a31	0.40259385	0.423922625	0.00415369658	0.1580653995	0.0018069679	0.0094574971103
a37	0.359057383333	0.473767128333	0.00425889591333	0.158228706167	0.00145203905	0.00323586401697
a31	0.202097194444	0.454388196111	0.00596235197111	0.334592655389	0.0016388536	0.00132075566232
a28	0.270099531481	0.389850898704	0.00531373365704	0.331981738463	0.00173877567667	0.00101534557077
a31	0.454800333827	0.351788432901	0.00571844508568	0.184036136154	0.00214301846889	0.00151362325692
a20	0.651403901276	0.2457201453	0.00623515006189	0.092919992618	0.0023812021563	0.00133958514564
a13	0.826063977092	0.106190984433	0.00740073835396	0.033372466126	0.0239901389521	0.00298169987521
a39	0.646755859031	0.0535140631443	0.00992191695132	0.0114612757353	0.256165894651	0.0221809801917
a31	0.477617826344	0.0329612030481	0.0114270346504	0.00403625631843	0.325180264884	0.148777388064
a35	0.365975885448	0.0235823803494	0.0108479095501	0.00160285160614	0.421348154961	0.176642789188
a31	0.181723086816	0.0625325741165	0.0130536305167	0.032741681302	0.50143767832	0.208511312896
a17	0.121356057272	0.0756671727055	0.0141595571722	0.0433026858673	0.514689302773	0.230825223299
a31	0.066417763424	0.0405699865685	0.00965917072407	0.0271671163891	0.469858768258	0.386327193433
</S>	0.039134353212	0.0332600397843	0.00724464486204	0.0321811216946	0.255065010129	0.633114796716
