 	tutto	il	cibo	vuole	girato	</S>
a31	0.3384046835	0.54427592	0.115979925	0.0005235720285	2.6318677e-06	0.00081324973095
a8	0.2907495935	0.614050946667	0.0944154653333	0.00051122232527	1.23890091333e-06	0.00027148134009
a31	0.4227520545	0.511773195556	0.0652023554444	0.00017914966286	2.39510041778e-06	9.07785653367e-05
a29	0.537880508167	0.409052318519	0.0529645012148	6.8426156007e-05	2.93982305926e-06	3.12651887456e-05
a20	0.513299956056	0.46704667284	0.0196153667049	2.28432506943e-05	2.07986303975e-06	1.30605967152e-05
a39	0.569204822019	0.423474070947	0.0073048656983	7.6449199821e-06	1.91425469325e-06	6.68297430507e-06
a31	0.822124224006	0.174855166649	0.00301111516277	2.75876190637e-06	3.96571191108e-06	2.79637999502e-06
a0	0.931530474669	0.066736640883	0.00171509082092	9.87372710212e-06	6.50917397036e-06	1.39067355834e-06
a31	0.972593058223	0.0263874703943	0.000996610060307	1.72564353674e-05	4.60857305679e-06	9.7000145278e-07
a24	0.988997036074	0.0100904388314	0.000892458506769	1.63363097891e-05	2.25458561893e-06	1.51172085093e-06
a36	0.986065345358	0.00888295721047	0.00473653193559	0.000132401293596	5.4000811073e-05	0.00012881991445
a11	0.950175731786	0.0301199057368	0.0157690856452	0.000885525731199	0.00164024936369	0.00140957001148
a17	0.879852710595	0.0692056152456	0.0354807032151	0.0032130858104	0.00845320145456	0.00379474770383
a31	0.651967223532	0.0903920184152	0.233553692072	0.00822861820347	0.0105175649849	0.00534090370128
a6	0.480998194511	0.0986586111384	0.303327254024	0.0352970287345	0.0508315261616	0.0308874109004
a31	0.41788291817	0.119027498713	0.272302108008	0.0471088179115	0.0683235007205	0.0753551636335
a24	0.254804332723	0.128259326238	0.263180446003	0.0268747456372	0.249389665573	0.0774914865445
a6	0.214390484241	0.130997662079	0.201317732001	0.0286586018791	0.350983571858	0.0736519875148
a31	0.219690551414	0.13219881736	0.308449944	0.037769870293	0.170611770619	0.131279082505
a46	0.128345160471	0.09881155912	0.265453416667	0.036155814431	0.338609586873	0.132624450835
a39	0.0726301934903	0.07225321304	0.124041180889	0.0406078728103	0.608984008958	0.081483506945
a31	0.0802640231634	0.08098914268	0.149022336963	0.0371751906034	0.432130992986	0.220418318982
a41	0.0647428160545	0.06684532056	0.136828405654	0.0339664608678	0.441645260995	0.255971719661
a8	0.0488007733515	0.0574332381867	0.079183760218	0.0473570126226	0.636247273665	0.130977919887
</S>	0.0590877341758	0.0689643190933	0.082061642609	0.0554324513113	0.616968386832	0.117485459944
