 	dove	aveva	per	stare	non	aveva	</S>
a24	0.986318075	0.0070128035	2.6045857e-05	0.0064371645	0.00020080562	3.642923645e-09	5.1206233e-06
a20	0.989005858333	0.00651315453333	2.52637755e-05	0.004271916	0.000181315184667	1.290136141e-09	2.46782903333e-06
a13	0.994199742778	0.00335346339111	9.519968e-06	0.002330637	0.000105492089556	4.48169459667e-10	1.09870246778e-06
a37	0.996925637593	0.00160324649704	3.39169176667e-06	0.00141350591333	5.38320056853e-05	1.73154306556e-10	4.10888681593e-07
a24	0.998522045864	0.000773497419013	1.30502692889e-06	0.000681579437777	2.15159211284e-05	1.40170002185e-10	1.42216087298e-07
a31	0.994360048621	0.00100627573967	4.06020054963e-06	0.00458689986593	4.25342224428e-05	1.45454148974e-08	2.03988113533e-07
a20	0.990134882874	0.00110717262322	2.26788338499e-05	0.00819759115531	0.000531428869481	1.5095399493e-06	4.75499106451e-06
a0	0.987335384291	0.000673510251073	0.00019394004695	0.00965822025177	0.00203770835649	1.78216596498e-05	8.34375316882e-05
a20	0.973272418097	0.000699972183691	0.00052540219565	0.0191084617506	0.0059549282855	6.82930678833e-05	0.000370525437229
a31	0.916166306032	0.0010282574279	0.000572911861883	0.0701695325835	0.00749913089517	8.61405759611e-05	0.00447775384574
a8	0.830840568677	0.0010149061093	0.00127046100396	0.144712057528	0.0156578350984	8.96243853204e-05	0.00641458024858
a23	0.597448522892	0.0006461883031	0.00264456966799	0.353690365843	0.0338273780328	0.00014311501844	0.0115998527162
a38	0.295862694297	0.000560154534367	0.00343260812266	0.615672338614	0.0470527683443	0.00032756132948	0.0370918375721
a33	0.130471473766	0.000412392301456	0.00301088460755	0.744109662871	0.0468895617814	0.00050365974316	0.074602322524
a31	0.0526953962553	0.000466268723819	0.00225450153585	0.828250320957	0.0405673902605	0.00124543061439	0.0745206408413
a24	0.0542136047518	0.000791803874606	0.00629748784528	0.773065623652	0.11147824742	0.00342699117146	0.0507262036138
a18	0.0655823429173	0.00108775619154	0.0144313609484	0.679000537884	0.191320732473	0.00618219559049	0.0423950965379
a31	0.0403853723058	0.00103624671051	0.0130377020161	0.744278882628	0.157840480824	0.0066911632635	0.0367301375126
a33	0.0390240974353	0.00365224145017	0.0448995107054	0.658754907543	0.178947576941	0.0240127751545	0.0507088158375
</S>	0.0531403987177	0.00645766472508	0.0821507003527	0.508713838772	0.24084760847	0.0421169675773	0.0665727529188
