 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.4907782715	0.489755385	0.0193645649	9.7357991e-05	2.21187004e-06	2.13314135e-06	1.059260985e-08	4.0247839e-08
a24	0.260811574833	0.719105228333	0.0199922937333	8.81583127667e-05	8.838733665e-07	1.83110074033e-06	5.14592897e-09	2.96125740267e-08
a31	0.277863261611	0.714487842778	0.0076159767311	3.18463470222e-05	3.19595878667e-07	7.24652030443e-07	1.94648671667e-09	9.95847315557e-09
a17	0.513312170537	0.483879160926	0.00279660154137	1.15836437674e-05	1.31060412222e-07	3.53569007214e-07	1.15440874556e-09	3.36792256642e-09
a31	0.781250406846	0.217562093642	0.00117911263812	7.6572390158e-06	1.67760286741e-07	5.82101172805e-07	1.15652201485e-08	1.40450063004e-09
a37	0.891802948949	0.107551024214	0.000638131401807	6.71776527193e-06	2.1493329558e-07	6.67300098935e-07	2.9987379205e-07	7.59376669013e-10
a10	0.95623734965	0.043539673738	0.000217415968036	3.39914275731e-06	1.35615428527e-07	2.35241664312e-07	1.76723690735e-06	2.94606888671e-10
a31	0.921838303217	0.0775775439127	0.000559533014345	2.10450029858e-05	3.06988832842e-07	2.98996124771e-07	2.93411316912e-06	3.08707775496e-08
a20	0.892079734406	0.105879194638	0.000715688691448	0.000261337974329	2.62976175109e-05	1.62589212159e-06	0.00103609074192	7.46858625165e-08
a33	0.755621111469	0.0900663668793	0.000828493817149	0.00949434119144	0.00304983499584	0.000162088866807	0.140733523314	4.42459525408e-05
a20	0.651187337156	0.13867992096	0.00176354310572	0.0147022930638	0.00453757336528	0.000272190945602	0.188793574971	6.35508905136e-05
a31	0.785976412385	0.136305796987	0.00160242124191	0.0075512074746	0.00207602467843	0.000152238232534	0.066303550757	3.23783558379e-05
a5	0.772043987462	0.153498398996	0.00464887252064	0.0272576622782	0.0122235867495	0.00147599607818	0.0287771934857	7.43124612793e-05
a17	0.621975495821	0.242044666332	0.0117243148402	0.0556674540927	0.0296512159165	0.00415135602606	0.0344336324952	0.000351864040426
a11	0.61730993194	0.247465112111	0.0131867412801	0.0493417323642	0.0300908033055	0.00554139757535	0.0365635018317	0.000500778166809
a10	0.646772527313	0.21649082737	0.0125517655934	0.0414976061214	0.0349980697685	0.00839353209178	0.0374774856106	0.00181816844227
a31	0.662213942438	0.163701882457	0.0109700730311	0.0386555393738	0.0418709382562	0.0104671796973	0.0623683258702	0.00975211348076
a24	0.557070280813	0.113589870819	0.0295100600104	0.0351368381246	0.115788602752	0.0294011028991	0.10783983529	0.0116634056269
a46	0.314612085604	0.0824316056063	0.0439214063368	0.0388148947082	0.243611034251	0.0715327609664	0.196176981763	0.0088992198423
a20	0.171334332201	0.0521805805354	0.0332856921123	0.0374586465694	0.284396091417	0.105131526989	0.300828430588	0.0153847027808
a31	0.148001655734	0.0532572618451	0.0221857753708	0.0365913338565	0.205799417139	0.0867894259963	0.277675790196	0.16969935526
a20	0.127493107245	0.051644766615	0.0264899894569	0.0325113619522	0.14961659238	0.0796235389988	0.312564360065	0.220056276753
a31	0.0772337110817	0.0372357788717	0.027300583819	0.0266830343174	0.119932371793	0.0776890073329	0.324571373355	0.309354147251
</S>	0.0639166355409	0.0336627079359	0.0163945529095	0.0259414716587	0.0770306773965	0.0535079251665	0.231561116678	0.497984958625
