 	credo	che	stanno	ancora	svegli	</S>
a31	0.50856052	0.1260945545	0.352457705	0.003979838885	0.008906170283	1.2212636e-06
a20	0.570732386667	0.122574010167	0.293865724667	0.00391964876453	0.00890757571967	6.39895358333e-07
a21	0.836030095556	0.049273901389	0.110395998889	0.00130855279371	0.00299120638656	2.40943184444e-07
a31	0.934573015185	0.021831147463	0.0421435598963	0.000436890140037	0.00101532466585	1.04172860481e-07
a37	0.975161555062	0.00890839715433	0.0153617831654	0.000149672080646	0.000418498737617	6.4381535827e-08
a31	0.988933885021	0.00458365825144	0.00587458895513	9.99431747153e-05	0.000507031399206	8.54375101942e-07
a13	0.856660761674	0.0812500982838	0.0382284669517	0.00278451147824	0.0210678187864	8.38952443398e-06
a31	0.616958853891	0.197451042761	0.118453695651	0.0172536094927	0.0482198022621	0.00166300755981
a20	0.36956970463	0.19201188892	0.199371115217	0.0196049703309	0.217083677421	0.00235862921994
a31	0.198028904877	0.175429044307	0.332798928406	0.0094374106103	0.267724865807	0.0165808252733
a39	0.141766404959	0.167870891436	0.338237009469	0.0059938236801	0.324258461936	0.0218734169911
a18	0.0858118063197	0.0990312864787	0.171171581156	0.00261329070337	0.630233853979	0.0111382002304
a33	0.0493411367732	0.0473761428262	0.073530725052	0.00252484250112	0.813639801326	0.0135873650768
a39	0.0447249002577	0.0240054519421	0.0439265873507	0.00367156743371	0.858108383775	0.0255631283589
a31	0.203821361419	0.014698517314	0.145075134784	0.00389948424457	0.596808412592	0.0356971247863
a39	0.283597810473	0.0123251411047	0.178604707261	0.0145225935149	0.474648388864	0.0363014082621
a33	0.233334236824	0.0111576760349	0.082792828087	0.019166852505	0.608762129621	0.0447862960874
a8	0.278058505608	0.00780616524497	0.0595258936957	0.00954992160167	0.572864143207	0.0721953520291
a31	0.434365741869	0.00541498928166	0.0666284702319	0.00505937363389	0.388824702736	0.0997067060097
a7	0.428344870623	0.00643584572722	0.0571607980773	0.0183831055446	0.382335222579	0.107340174003
a31	0.404029233541	0.00851147957574	0.0486037006924	0.0231523707149	0.387725367526	0.127977861334
a3	0.38168629118	0.00906128569191	0.0409479342308	0.0469806224383	0.403537829175	0.117786043778
a31	0.294944043727	0.0104026877306	0.0332445627436	0.0554786458128	0.415419016392	0.190511061259
a13	0.252431646576	0.0110358609102	0.0296121984812	0.0758744789376	0.416911822131	0.214134001753
a20	0.135552310859	0.0111013699701	0.0129371327271	0.114214739646	0.608013447377	0.118180996918
a7	0.10357642362	0.00978369932337	0.0080541226757	0.0888241915487	0.645548979126	0.144212590639
a35	0.0852237678733	0.00832940877446	0.0058098209919	0.0711932138496	0.650681139709	0.178762690213
a31	0.151651242624	0.00727118212482	0.0150975153306	0.0486943487499	0.48038929857	0.296896446738
a20	0.158752197541	0.00755305057494	0.0175840023435	0.0684203387166	0.440902051523	0.306788347246
a31	0.0936620891803	0.0114231738583	0.0171800356812	0.0780674782389	0.438455570508	0.361211634082
</S>	0.0948145795901	0.0140946299292	0.0243680878406	0.0448783321195	0.292274865254	0.529569497041
