 	hai	già	mangiato	</S>
a31	0.3459667	0.61534845	0.03121197846	0.00747289378294
a37	0.501958	0.473774783333	0.0216982501267	0.00256898816627
a31	0.509027763333	0.455584661111	0.0344123463756	0.00097523194209
a46	0.495876484444	0.439808837037	0.0633186757919	0.000996015717363
a31	0.513554738148	0.332927169012	0.151230136931	0.00228795430579
a39	0.274802477049	0.270073508337	0.442940078977	0.0121838942686
a20	0.128227470016	0.100086127779	0.741826792992	0.0298595547562
a31	0.107199650005	0.0391399742597	0.627957830997	0.225702490585
a46	0.081138584185	0.0184833020866	0.618180976999	0.282197096862
a31	0.0272504710217	0.00960560649553	0.789734492333	0.173409405621
a18	0.00927772314057	0.0264835592985	0.831630514111	0.132608220207
a24	0.00323392560352	0.0375332684328	0.91001602137	0.049216796069
a46	0.00126442620117	0.0611769181443	0.91773199379	0.019826667523
</S>	0.000787943800585	0.0937436940721	0.894377676895	0.0110907205115
