 	non	ho	cosa	a	fare	</S>
a8	0.12560494	0.395944635	0.0728950755	0.26816901	0.043089874035	0.094296436375
a31	0.0916842833333	0.523594018333	0.179799477167	0.156307343333	0.0167892417017	0.0318256222017
a37	0.145660647778	0.353385966111	0.174943640589	0.134983421111	0.113342628234	0.0776836865606
a11	0.235316435926	0.149452534037	0.0593167633897	0.0777383845703	0.304887926078	0.17328796552
a13	0.373374211975	0.0539691002123	0.0198664852546	0.0279010651234	0.357143295359	0.167745855173
a20	0.569890170658	0.0189638808374	0.0066518225942	0.0102670155078	0.27137571512	0.122851421724
a31	0.437064192886	0.00729626167913	0.00244518184273	0.00462099643593	0.162621718373	0.385951657241
a8	0.225478350295	0.00407685645971	0.00134778070424	0.0700022723453	0.243978899458	0.45511583908
a31	0.165340260098	0.00555006955324	0.00241800105808	0.216086494115	0.398192449819	0.212412733027
a46	0.0811013890327	0.00559828658441	0.00316556018603	0.233644971372	0.562116783273	0.114372987442
a8	0.0337496075776	0.00322464992814	0.00363437122868	0.159987220457	0.749871384424	0.0495327575807
</S>	0.0192173571388	0.00285365996407	0.00462105261434	0.148301165229	0.785649277212	0.0393575267903
