 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.949544275	0.007990199	0.042456641	2.49392033e-07	6.79255185e-06	2.503159733e-09	1.83322514e-06
a31	0.786512841667	0.019038706	0.193208256	5.021232683e-06	0.00123425416052	1.37840726633e-09	8.93933563333e-07
a20	0.670026460556	0.103014977	0.2253090774	6.61191665967e-06	0.00164242291649	9.8947347811e-10	4.43524944611e-07
a31	0.718426866852	0.157073085667	0.1236075412	2.93379208522e-06	0.00088942120181	3.67108040703e-10	1.53347378037e-07
a20	0.748390222284	0.162441168556	0.0885285240667	1.7068070856e-06	0.000638308981723	1.58085986868e-10	5.31161445257e-08
a38	0.803899317428	0.163602016185	0.0322842974556	5.70473697623e-07	0.000213777621328	5.9033842256e-11	1.81259198886e-08
a31	0.733814949143	0.214949075395	0.0511425982519	8.18788744441e-07	9.2551072076e-05	4.93765474609e-09	1.00530208295e-08
a29	0.455158529714	0.401199081798	0.141123516084	2.89313510481e-05	0.00248975600936	9.9262958582e-08	7.08196149432e-08
a20	0.222303116571	0.537106177266	0.235661098695	4.99469376827e-05	0.00487933466979	1.83437436194e-07	1.14345006314e-07
a31	0.207831778857	0.580216992422	0.207081876232	0.00118801127789	0.00367711838993	1.34809121206e-06	2.83900579344e-06
a20	0.190532577619	0.576357880807	0.220794808744	0.00156381551863	0.01074521863	1.70627130735e-06	3.98074397448e-06
a46	0.0860625722063	0.682931440269	0.216620864248	0.000571672528877	0.0138095599767	7.0042796245e-07	3.24005880149e-06
a31	0.0535897624021	0.59590859009	0.316356586083	0.0203723839396	0.0137585487589	4.40232294415e-06	9.7556147005e-06
a20	0.047999448134	0.523251893363	0.384642138694	0.0270871094965	0.0169600619196	5.75431436472e-06	5.35837119002e-05
a31	0.030726260378	0.485159361121	0.447478512898	0.0151077706822	0.0213356576399	1.33641751716e-05	0.000179043130633
a39	0.022828715126	0.496514173707	0.445709890966	0.0119898322274	0.0224036212133	2.37472333905e-05	0.000529944876878
a0	0.016614312042	0.749118347902	0.208448650322	0.00656956574247	0.0185664687378	2.10503794635e-05	0.000661603192293
a20	0.0107790476807	0.829281515967	0.133683563441	0.00630086011416	0.0194973535793	2.36996731545e-05	0.000434004444098
a23	0.00855619989357	0.814796138656	0.143036871147	0.00866510657139	0.0245686148598	3.49920453848e-05	0.000342069794699
a31	0.00817728963119	0.530801129885	0.421268543716	0.0109259888571	0.0285176776199	4.31880527949e-05	0.0002661386249
a20	0.00934848654373	0.475339376962	0.473568161239	0.0189978402857	0.02233543354	0.000179894997598	0.000230713994967
a31	0.0147323641812	0.496984488987	0.429047203746	0.0202581594286	0.03766583318	0.000282234252533	0.00102965882499
a46	0.0158635457271	0.520333776329	0.396884082915	0.0226864771429	0.0419987863933	0.000882131114178	0.00135120411833
</S>	0.0129546058635	0.716798588165	0.210077833957	0.0313260335715	0.0264110086967	0.00151391670709	0.000918019824165
