 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.12812891975	0.86927855	0.00201050145	0.0005444939915	2.51787334e-05	1.22981131095e-05	1.57063894e-08	4.49605965e-08	1.585240828e-08
a24	0.218938583083	0.77617481	0.00206754945	0.00194734256383	0.000857519449067	1.29397974428e-05	9.74264020733e-07	2.433898355e-07	2.23740786133e-08
a31	0.448448804361	0.54632575	0.00132633208333	0.00229646068794	0.00158583178302	1.49131406143e-05	1.54895115691e-06	2.99934321833e-07	2.58084663711e-08
a20	0.68533307812	0.3120930463	0.00056861141311	0.00100171993965	0.00099586475634	6.78315021143e-06	7.83588683637e-07	1.18237888944e-07	9.91803884503e-09
a0	0.894489109373	0.104600874077	0.00021251575637	0.000342055549883	0.000352374207447	2.77975157714e-06	2.84628739212e-07	4.5974885648e-08	3.34995553301e-09
a13	0.964543019791	0.035020559169	0.00010870918879	0.000131375172294	0.000149862732482	4.44272288257e-05	7.21600343071e-07	1.34282450288e-06	1.8296924541e-08
a31	0.98632395993	0.0121459717563	0.00023602292293	0.000344075520098	0.000485622314161	0.000450021759609	2.35909038102e-06	1.16030211676e-05	3.71746452847e-07
a24	0.99152736331	0.00461016728543	0.000414542897643	0.0012540037067	0.00133485453805	0.000664082853203	6.86060666034e-06	0.000186772482389	1.34507318428e-06
a31	0.991245011103	0.00272644792848	0.000605355932548	0.00164104853557	0.00227019754602	0.000871574851068	8.71697065345e-06	0.00062529859413	6.37373982809e-06
a37	0.684428560368	0.00194325763883	0.000662559990849	0.211291233679	0.00607262061534	0.00173552635036	0.000786353157651	0.0928534355314	0.000226468728609
a31	0.529381896789	0.00345629184228	0.00130236451028	0.282330015126	0.0148577022051	0.00344512098345	0.00110425351922	0.162558665177	0.00156368544287
a20	0.454560762596	0.00394869979286	0.00140100632676	0.256759035609	0.0149955604017	0.00349798136115	0.00158967410641	0.261147475059	0.00209980131429
a31	0.219724694532	0.00719532944305	0.00196851549892	0.250048260203	0.0262537708006	0.00557377848705	0.00200418202547	0.465342881686	0.0218885888381
a39	0.141350805811	0.00828577330335	0.00238129169964	0.230602261734	0.0291616635002	0.00614780342902	0.00240366213182	0.551066983895	0.0285997685127
a31	0.0569459369037	0.00743870925678	0.00190918766655	0.223650427578	0.0243337390667	0.00691965240967	0.00269007484394	0.604970127965	0.0711421650709
a20	0.0310037359679	0.00721718961226	0.00277592112218	0.238109316193	0.0234661271889	0.00760663933656	0.00400691428131	0.600452332655	0.0853618667236
a31	0.019734295656	0.00850157506409	0.00334790457406	0.243106694731	0.0201457332296	0.00812166664552	0.0044679502271	0.548894287552	0.143679943941
a20	0.0180796558853	0.00920177788803	0.00799273105802	0.23747648091	0.0193780787432	0.00893391874851	0.0080076078757	0.527644625851	0.163285161947
a39	0.0123939970618	0.00355034480268	0.00961706518601	0.289188270303	0.00875831218107	0.00494131038284	0.0108059949586	0.60086735195	0.0598773902823
a31	0.0060861442206	0.00245949767423	0.00469267437867	0.154945418968	0.0167741999937	0.00793495906095	0.0063477782862	0.657594383983	0.143164975761
a46	0.00704191150687	0.00309093662474	0.0161591336096	0.134490618523	0.0198495807979	0.00991878222032	0.0156137583954	0.625527261328	0.168308044587
a31	0.00692993120229	0.00351200550825	0.0199946679699	0.128351722841	0.014928872066	0.0100155662734	0.0188063071985	0.580286687109	0.217174270862
a18	0.00793567010076	0.00520782216942	0.0343934227566	0.11185607428	0.0138011313553	0.0112244507578	0.0286895174662	0.553913929036	0.232978004721
a31	0.00816476890025	0.00568098598981	0.0391628335689	0.10594817196	0.0122633144518	0.0109783195859	0.0318328948554	0.506783833012	0.27918488934
a8	0.00600046850008	0.0063938895966	0.031144676173	0.0659528711867	0.0116293783839	0.011103377862	0.0429587686518	0.529973867671	0.29484273878
</S>	0.00721606775004	0.0080660697983	0.0423113615865	0.0756513105934	0.00790605154195	0.010023117931	0.0691137643259	0.629334833836	0.15037748289
