 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.198683405	0.56788418	0.18801245	0.023020831005	0.0146243345	1.2677254953e-07	0.00777464591725
a20	0.251019755	0.62926214	0.0942173446667	0.008189002405	0.0147176181667	4.256672218e-08	0.00259408663385
a17	0.334227398333	0.577350343333	0.0512262665556	0.003328152735	0.0329967773889	1.45881833433e-08	0.000871043527883
a31	0.469182712778	0.394699564444	0.0414112771852	0.002756367445	0.0915954007963	8.58459941443e-09	0.000354663095961
a39	0.663980770926	0.205442495481	0.0353121615617	0.00244185840167	0.0926444006654	7.22029020481e-09	0.00017831292822
a31	0.871981423642	0.0753808971603	0.0197202370206	0.00089361754389	0.0319639576218	1.89727888016e-08	5.98320606067e-05
a20	0.686147501214	0.20654102372	0.0872399076735	0.000664955771297	0.0193847725406	5.24386099601e-07	2.12500885689e-05
a31	0.516092293738	0.28001065124	0.188419952558	0.000587286527099	0.0148449498135	1.17370009987e-06	4.3620660923e-05
a13	0.416621611246	0.351881040413	0.202547704186	0.0005931281457	0.0282762879045	1.89438466662e-06	7.82912283077e-05
a24	0.387740963749	0.418813163471	0.156141444729	0.000596218165233	0.0360186416348	6.46292372221e-06	0.000683090046103
a46	0.498245424583	0.298427111157	0.147754211576	0.000658074671744	0.0364651508783	7.71321982407e-05	0.018372875382
a31	0.330476623861	0.213740703719	0.357188917192	0.0127268411906	0.0386134222928	0.000282913289414	0.0469705451273
a20	0.22306338362	0.245625074573	0.419958245731	0.0253924017302	0.0285236477643	0.000345257476471	0.0570919960424
a31	0.173361996073	0.234391553191	0.436986608577	0.0441260939101	0.0262500749214	0.000313280438824	0.0845704263475
a18	0.131017436891	0.152041336064	0.449844846192	0.0881499833034	0.0317090679738	0.000746660779608	0.146490698782
a20	0.154969518964	0.165539948688	0.309255212064	0.130886161101	0.0592402766579	0.00126787632654	0.178841006261
a31	0.0910490111547	0.112017232229	0.409130157355	0.1347068737	0.0662246825526	0.00146774957551	0.18540427542
a11	0.0911919418849	0.097488506743	0.385156092452	0.212986164567	0.0649397728509	0.00431739612517	0.143920120807
a31	0.092611897795	0.101055780581	0.301618084151	0.242949051522	0.0885974842836	0.00523095704172	0.167936769269
a28	0.0864651164317	0.0948100451937	0.258890854717	0.283974943841	0.101897974761	0.00839033668057	0.16557077709
a41	0.139856158811	0.103449148398	0.140233258239	0.357938654614	0.167071578254	0.0152636842269	0.07618754403
a8	0.111350720937	0.0751440351327	0.11194237608	0.280149494871	0.297767619418	0.0151840770756	0.10846165901
a33	0.048786066979	0.0517473017109	0.103878918693	0.19543939829	0.380339906473	0.0129667060252	0.206841666337
</S>	0.0306548214895	0.0434995473555	0.0970704043465	0.160403869145	0.396999428237	0.0126740660126	0.258697833168
