 	forse	stanno	ancora	svegli	</S>
a31	0.278795492	0.658504815	0.06159748435	0.001072964275	2.923932325e-05
a10	0.153644725333	0.779689221667	0.0616333509167	0.004986399925	4.63056059167e-05
a20	0.321258675111	0.645837907222	0.0216193346256	0.0112112193083	7.28618836389e-05
a31	0.498211611704	0.448273279074	0.0104380933952	0.0426411967694	0.000435826256213
a18	0.468504040568	0.298851404691	0.0081437025984	0.223715018923	0.000785858685404
a31	0.327285456856	0.14656853323	0.0313902066661	0.489263439641	0.0054923830618
a35	0.173445054285	0.07584256141	0.0393167463887	0.703530736547	0.00786490475393
a31	0.228599366762	0.0904221241367	0.0179451742962	0.651699912182	0.0113334386513
a10	0.242228335587	0.0990060840456	0.0120315874321	0.634448300727	0.0122857427838
a20	0.121714078529	0.0453629170152	0.0079197903107	0.814537343576	0.0104659174946
a29	0.0639408841763	0.0221911016051	0.00456400040357	0.890780781192	0.0185232171649
a20	0.0268513973921	0.00900642043503	0.00433813343452	0.937120110397	0.022683876055
a31	0.0129065840307	0.00731409777834	0.00473227697817	0.858210373466	0.116836621352
a28	0.0106724892436	0.00781353482611	0.0144341296594	0.823945657822	0.143134165017
a8	0.00894392774787	0.0118756811754	0.0216160072198	0.906334932607	0.0512294488057
a21	0.00480904378262	0.0177037260585	0.0169249104066	0.936976177536	0.0235861468352
</S>	0.00334999819131	0.0179968545292	0.0148187547033	0.944690538768	0.0191438454176
