 	l	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.0612929825	0.52275364	0.2962149	0.109397041	0.0102331118	8.84750215e-05	1.69491985e-05	1.8511898e-11	7.506680225e-08	3.82362715e-12	1.92596965e-06	7.0692095e-08	8.11951655e-07
a31	0.0588951978333	0.37960615	0.406827583333	0.138234020333	0.0162977036	0.000124427147167	8.33774876667e-06	1.00411035e-10	1.85187897417e-07	2.08458032167e-11	5.96140585e-06	1.22137088333e-07	2.83415217e-07
a23	0.0494913199444	0.513009793333	0.325857424444	0.0995370657777	0.0119843631	9.9824934389e-05	1.26590555222e-05	1.30276421667e-10	2.14311022472e-07	2.45596105889e-11	7.04623508333e-06	1.37113256111e-07	1.04344893e-07
a31	0.0244637873148	0.766145397778	0.149750854815	0.0552157235926	0.00435581134667	5.0760036363e-05	1.46260793407e-05	2.04063703889e-10	1.16012510824e-07	1.06555402463e-11	2.74392425444e-06	1.20583598704e-07	4.24646401333e-08
a39	0.168929961105	0.736766399259	0.070262499605	0.0224636023309	0.00154698073156	2.0682095121e-05	8.66361828023e-06	2.31246226296e-10	4.99789022747e-08	5.9395942221e-12	9.80478723147e-07	1.62783186235e-07	3.40017698444e-08
a8	0.522200853702	0.439853039753	0.0281628891017	0.00913987857697	0.000553694123187	2.30442884737e-05	6.59269577601e-05	1.13690840432e-10	3.92104327582e-08	2.3722259807e-12	3.59958305382e-07	2.66257358745e-07	4.40527892815e-08
a31	0.811130641234	0.173057165918	0.0109200984339	0.00441544465899	0.000331486327729	5.42211811579e-05	9.00464865867e-05	7.06852226811e-10	1.23130327586e-07	2.38744389602e-11	1.32277593161e-07	6.24631319582e-07	2.82160180938e-08
a13	0.930330570411	0.062731169206	0.00445152884463	0.00216529417633	0.00023035100331	5.12284878526e-05	3.86126851956e-05	1.00192725894e-09	1.38513654195e-07	3.17762705201e-11	4.45858516537e-08	1.02737443986e-06	5.43307176979e-08
a31	0.97328242347	0.0225208990687	0.00220489098154	0.00176058104878	0.00016690674517	4.60070450842e-05	1.73533640652e-05	1.69297326965e-09	1.04848773065e-07	5.29924757067e-11	1.53995542679e-08	8.15911183287e-07	6.31989433993e-08
a46	0.984952351157	0.00987942445623	0.00290054616051	0.00197793484959	0.000198246845057	7.48680903614e-05	1.06728538884e-05	2.12788835655e-09	1.44880107688e-07	7.53334719022e-11	5.8623616393e-09	4.4893526311e-06	1.3630097353e-06
