 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a23	0.903489025	0.0076972726	0.0183636105	0.01720979785	5.97280225e-06	0.0003822082179	1.668928555e-07	0.0528517644843	4.3333732e-12	3.06071405e-10	1.11065746e-07
a31	0.689939768333	0.1631704866	0.0754782788333	0.01802173695	5.77788433667e-06	0.0003861228018	1.65274815833e-07	0.0529975822481	1.22389960667e-11	3.52786878333e-10	4.8558262e-08
a20	0.668211332778	0.2148378944	0.0892545349111	0.00959679092667	2.07085339556e-06	0.000132866937167	6.05322024443e-08	0.0179644471694	1.42945669222e-11	2.17229823444e-10	1.78410604267e-08
a13	0.885038410926	0.0732221278333	0.0301968890037	0.00346756697222	8.04834395187e-07	4.5319675089e-05	5.79016806481e-08	0.0080288177898	9.46048265407e-11	4.96062861815e-10	6.94437570223e-09
a37	0.958141950309	0.0254214690111	0.0101704440806	0.00122874760091	4.48824418396e-07	1.6434204663e-05	1.27508940216e-07	0.00502036062993	6.5018304218e-10	2.5980714206e-09	3.30369963408e-09
a31	0.971149263436	0.0227618859037	0.00348070017287	0.00044665021047	4.02075116132e-07	5.94725548767e-06	1.36678853405e-07	0.00215501220331	1.28228361406e-09	3.15878492687e-09	1.34589593803e-09
a43	0.976332534479	0.0213818799179	0.00124974785196	0.000183894442823	6.48196428711e-07	2.14697153922e-06	2.28267581135e-07	0.000848932251103	2.61023763802e-09	5.60791676229e-09	6.0020038601e-10
a31	0.991022444826	0.00807186282263	0.00042585846332	6.31777307743e-05	7.43811042904e-07	1.04489558974e-06	2.71718687045e-07	0.000414633267034	2.64241406601e-09	6.69899092076e-09	2.3730740867e-10
a24	0.992217234942	0.00402925217421	0.00017650573944	3.47365994248e-05	1.53535184763e-06	2.30690601632e-05	3.69268345568e-06	0.00351400911568	1.05404706867e-09	4.26281014025e-09	6.55797236223e-10
a7	0.983296391647	0.00226973415807	0.00132272054648	0.000202629005142	6.34339151588e-06	8.70335667211e-05	4.23883864852e-05	0.0127722287052	2.13935001622e-09	1.69877550547e-07	3.83057451512e-07
a31	0.967981743882	0.00293353815269	0.00199634589883	0.000316118155047	1.7195277672e-05	0.000368946025574	9.88313668284e-05	0.0262787619017	7.06675090054e-08	7.66158035018e-06	8.28168117171e-07
a13	0.842709347961	0.00289052519756	0.0304709741163	0.00586774175835	0.000309693691224	0.00621960296519	0.00267907476561	0.108610057301	2.03949776335e-07	4.88854934501e-05	0.000193950583672
a28	0.61502080932	0.00135904569252	0.0491943693721	0.00927531108612	0.000462396823741	0.0122858453217	0.00445550892187	0.307574762434	2.41329428778e-07	6.43420574834e-05	0.000307387627891
a20	0.41634054644	0.00104777154417	0.0335421927907	0.00608554962871	0.00029431219458	0.0120804394406	0.00390314397396	0.526324820811	7.84299672926e-07	8.36199388278e-05	0.000296794475964
a31	0.520597532147	0.00786675234806	0.0235187602636	0.0067717416429	0.000188014412193	0.00794783051353	0.00290384202465	0.42982774027	1.90050702431e-06	0.000108715977943	0.000267154116655
a37	0.734246544049	0.010331105316	0.0689171677545	0.010090864881	0.000287527224731	0.00447218647118	0.00203029717488	0.168762148423	5.00691847477e-06	0.000578821584314	0.000278315443552
a1	0.73091408135	0.005168200572	0.136689002585	0.0153814739603	0.00052951452491	0.00592849809039	0.00408887852496	0.098758969141	1.21619271583e-05	0.00202520746144	0.000503967474517
a28	0.746674927117	0.004370433124	0.137738517528	0.0175364403201	0.000514267551637	0.0060327482968	0.00484446024165	0.0794090843803	1.43540208861e-05	0.00233026075381	0.000534485458172
a1	0.776199459039	0.005905314708	0.127152459176	0.02043383744	0.000466190330546	0.00472905769893	0.00479459781388	0.0578554647934	1.6312450462e-05	0.00195024001794	0.000497051139391
a28	0.78187838968	0.009388798736	0.126486649725	0.0241677128133	0.000536565646849	0.00401901803298	0.00537066937129	0.0454309215978	2.3271808154e-05	0.00214619910598	0.000551788726464
a31	0.739915383227	0.0126668242453	0.0946802682417	0.113061657271	0.000516314255616	0.00300408154433	0.00401281749043	0.0297673848659	2.27710643847e-05	0.00141108943533	0.000941390255488
a20	0.666950027742	0.0402422232484	0.106206591081	0.14001871409	0.00146242610854	0.00274163498144	0.00771793843014	0.023260296622	0.000294263313128	0.00984890794511	0.00125694145183
a31	0.501251085914	0.0494128800828	0.115447069027	0.189100446363	0.00620561026951	0.0111881723938	0.02328815781	0.047112332874	0.000477363004376	0.013535359015	0.0429814731173
a20	0.327695458638	0.0818929490276	0.120210518342	0.204142483788	0.0097441277565	0.0144216037979	0.03771028827	0.0570366666247	0.00247444496813	0.0855343740383	0.0591370233724
a31	0.213335600879	0.0893053016759	0.110737418114	0.116848092929	0.0152278242522	0.0241602139326	0.05979188109	0.0730822745416	0.00323077918938	0.112442982346	0.181837573457
a8	0.0975276756263	0.133383429225	0.0645169513713	0.086435440143	0.0188471687507	0.0293236276442	0.09314022703	0.0923047015139	0.00597755036313	0.152922148449	0.225621025152
</S>	0.0738805588132	0.219727279612	0.0598623756856	0.0466815688215	0.0167762853753	0.0195253198221	0.108000748515	0.080525915757	0.0100565626816	0.243895574225	0.121067763576
