 	ho	finito	di	scrivere	</S>
a38	0.992096515	0.005000965	0.0014055949075	0.001385429948	0.0001115407242
a31	0.697975105	0.292751677333	0.00847813237417	0.000756413201333	3.86964019833e-05
a15	0.601578928333	0.387027864311	0.0108184313181	0.000558829610444	1.59234462778e-05
a18	0.865214992778	0.13083436967	0.00361561845137	0.000324954743481	1.00841367259e-05
a31	0.951149530926	0.0452992459233	0.00130113420246	0.00220924553116	4.0879629042e-05
a37	0.967128710309	0.0165774404744	0.00067220880082	0.0154705573437	0.000151125729681
a31	0.971975570103	0.00694609755813	0.000479306350273	0.0199101897812	0.00068883736656
a0	0.666147786701	0.00510960895271	0.0257887853668	0.299697353927	0.00325641742219
a31	0.2999410989	0.0069657633509	0.0513998684556	0.541204744642	0.100488509807
a18	0.167030856433	0.00622568681697	0.230734372819	0.463635034881	0.132374059736
a31	0.060111544611	0.00346604713899	0.306881824273	0.439230688294	0.190309909712
a39	0.023668639437	0.00299950697966	0.413928388091	0.348540162765	0.210863293904
a20	0.009236858379	0.00346559585989	0.63469306603	0.273840694255	0.0787637706347
a31	0.005316191993	0.00277134153663	0.438746558677	0.345816871418	0.207349045545
a8	0.00421202489767	0.00915157716221	0.381586599559	0.347334980473	0.257714860182
a20	0.00273682926589	0.0131745890541	0.521196633186	0.343674530158	0.119217469061
a31	0.00193095522196	0.0067028168847	0.347639895395	0.365651556719	0.278074793687
</S>	0.00185414141098	0.00360136074235	0.184011974198	0.344800078359	0.465732446844
