 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.0461508815	0.50972219	0.00396977645	0.0538720364	0.33475797815	0.0437243535185	0.00780278445
a31	0.0737637838333	0.267817226667	0.00619935805	0.152560575467	0.428926449383	0.0628751698395	0.00785738675
a37	0.376705214611	0.174127167556	0.00668603648333	0.152335133689	0.246834131794	0.0402196874798	0.00309256892333
a31	0.727687891537	0.109476427852	0.00390715512778	0.0530613388197	0.0913098775247	0.0135240456216	0.00103327509268
a13	0.837324850512	0.095193384284	0.00712638420926	0.0215404116632	0.0339317461016	0.00453823137387	0.000345022422727
a31	0.907715983504	0.0567539520947	0.00807122103642	0.0110030683044	0.0147864191105	0.00155407198629	0.000115301335776
a43	0.796702244501	0.0663949796982	0.0656916559788	0.0571902775181	0.0126432847802	0.00133549661876	4.20761603587e-05
a31	0.4535277375	0.312126323233	0.129126355326	0.086789207506	0.0145321485934	0.00387222653959	2.59827649529e-05
a20	0.438889685167	0.372928476078	0.097760816442	0.0563267018353	0.0184919788645	0.0153995651799	0.000202742932651
a31	0.420616854722	0.376310947026	0.128991276814	0.0385233189451	0.0180902814882	0.01691941146	0.000547925590884
a11	0.152881455574	0.669708689009	0.136072060938	0.0198833970817	0.00709251948273	0.00709711115333	0.00726475897696
a31	0.0608317561913	0.847918116336	0.064086897646	0.00782475922723	0.00273420928091	0.00452453838444	0.0120796239923
a30	0.0305849960638	0.902804995445	0.0402139812153	0.00366007292574	0.0013444808603	0.00472624819481	0.0166651886641
a31	0.0182658134546	0.924239988482	0.0222460937384	0.00165318105858	0.0007240063101	0.00566157826494	0.0272093645547
a42	0.00870003648487	0.643032133827	0.0114474982461	0.00162845501953	0.00324525369337	0.302256594955	0.0296900168516
a20	0.00627196372829	0.414737348942	0.00942081508203	0.00197299767318	0.00548534656446	0.523422821652	0.0386887209505
a31	0.0052949255761	0.594329906314	0.00690041022734	0.00143727275773	0.00366662805482	0.300571364217	0.0877995669835
a20	0.00352943419203	0.474486903305	0.00393269787578	0.00149569521924	0.00490552688494	0.424382488406	0.0872673233278
</S>	0.00314257459601	0.239747518453	0.00376372583789	0.00188830625962	0.00747925894247	0.695611824203	0.0483668481639
