 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.0190821005	0.97914473	5.66822e-05	0.000590036179	8.49533225e-09	0.00111459332075	9.36667935e-06	1.12796345e-06	1.1621224822e-09	1.31510353835e-06
a31	0.00765129266667	0.989468493333	7.14414133333e-05	0.000795445709667	6.81173708333e-09	0.00200268687358	9.60797715e-06	5.78983352333e-07	3.89153706067e-10	4.3994939135e-07
a7	0.00314698734889	0.994739681111	6.06777752111e-05	0.000491011264589	4.88820751844e-09	0.00155773051919	3.53540517667e-06	2.21181119778e-07	1.30878957769e-10	1.4685215163e-07
a24	0.00136889590963	0.997915593704	2.07119975537e-05	0.000164240070706	1.64133974015e-09	0.000529041523397	1.29095435222e-06	1.86753506593e-07	4.4014955653e-11	5.571228039e-08
a38	0.0153949561365	0.984350597901	8.69067723457e-06	5.49936918287e-05	6.03715026717e-10	0.000189711374132	6.44372357407e-07	2.91965702198e-07	2.36298847343e-11	1.25371348463e-07
a31	0.126836020379	0.860981232634	8.19611174486e-06	6.22084710596e-05	2.67701487712e-07	0.012102873002	2.14030249247e-06	6.81129734066e-07	3.44136565781e-11	6.33616744282e-06
a10	0.308207620126	0.675309310878	6.7446566915e-05	7.79298493532e-05	3.84353924571e-07	0.0163230234673	3.61751516416e-06	8.41948098022e-07	1.01690901522e-08	9.77570948094e-06
a11	0.422410266709	0.571417790293	0.000126352675638	5.42181427844e-05	1.8010657519e-07	0.0059815922691	3.27127862139e-06	5.11387872674e-07	1.94482547174e-08	5.78563042698e-06
a31	0.526336042236	0.470334136764	0.000170229968546	9.70019282615e-05	1.6699076673e-07	0.0030547096697	3.45785844046e-06	4.28230344225e-07	2.57154305725e-08	3.83803017566e-06
a20	0.425051406079	0.558659115588	0.000198918396182	0.00160606327942	9.43164937891e-06	0.0144488674899	1.18072324802e-05	1.23202974808e-06	1.24475720191e-07	1.30271131586e-05
a10	0.187759854026	0.784382221863	0.000173884118727	0.00339112042647	1.81540361263e-05	0.0241998021633	4.35314611601e-05	2.76175251603e-06	3.31379623397e-07	2.83290470529e-05
a31	0.160025958009	0.809595927288	0.00189197695291	0.00282660807549	2.27105087088e-05	0.0252861963878	0.000136995507053	2.24878150387e-05	5.05105577078e-05	0.000140625132351
a21	0.218333766003	0.671619052429	0.00243399971764	0.0187623789585	0.00089718659857	0.0859645121293	0.000334352125684	8.80676683462e-05	6.94858905693e-05	0.00149718353078
a31	0.355267088668	0.456076824143	0.00221456097255	0.0239882156362	0.00140894241286	0.155315304043	0.000588022058561	0.000219855199449	0.00029637771819	0.00462483271026
a20	0.446522479556	0.368513804714	0.00217463433752	0.0287359871954	0.00523863861762	0.135658554681	0.00169426140285	0.00120888698648	0.000419095879397	0.00983365457009
a13	0.425231696519	0.343931081571	0.000885098159173	0.0322520118318	0.00684525793921	0.176616854894	0.00223313626762	0.00160776801549	0.000311750416466	0.01008529919
a31	0.371180835506	0.366613293857	0.00141767351972	0.0135397346106	0.00314582279974	0.228337564965	0.00167364608921	0.00097588281183	0.000696768905489	0.0124187530633
a41	0.452571385169	0.352181327952	0.00261053633991	0.00880357543687	0.00475009168658	0.143106118822	0.00192366386307	0.00356763072394	0.00387847273516	0.0266072166878
a35	0.582559785056	0.222661279317	0.00255857227997	0.0118112611456	0.00649677822886	0.124131473441	0.00312960865436	0.00681059757465	0.00606804611172	0.0337726042293
a31	0.392592897685	0.253739679772	0.00222905552666	0.0142322148819	0.00461700640962	0.240541921147	0.00339585548479	0.00551796402488	0.00442001470391	0.0787133894098
a24	0.399916901895	0.241660103257	0.00267401397555	0.0112799823273	0.00633993846987	0.210950767049	0.0030606409616	0.00660589450829	0.0104153070346	0.107096464803
a37	0.642904043965	0.147834237752	0.00292633362518	0.0065608923091	0.00830623148996	0.0834778793497	0.00319113422053	0.0087196270361	0.0185692746782	0.077510362601
a27	0.675224401322	0.148111709251	0.00281274964173	0.00489859860303	0.00674842936332	0.0512119557832	0.00274026410684	0.0069316048787	0.0223647905594	0.0789554902003
a20	0.643030777107	0.16038524975	0.00284935034724	0.00413027590101	0.00561633515444	0.0407694875944	0.00225351236895	0.00568780695957	0.0282272105198	0.1070499934
a31	0.436164622369	0.343337006583	0.00267379788241	0.00542571950034	0.00394867648481	0.0485001725315	0.00168315460632	0.00393180608652	0.0218356013733	0.1324994678
a37	0.361964237456	0.360541461194	0.0107942021941	0.00653996116678	0.00607489742827	0.0419792676105	0.00280281095211	0.0153810381288	0.0763590836578	0.1175630426
a31	0.333080182485	0.148317821398	0.013178689998	0.00837649338893	0.00787369097609	0.0339661176368	0.0034016170507	0.0196645323763	0.0941912605859	0.337949557533
</S>	0.184502446243	0.101192373699	0.007208961399	0.0107075061945	0.00611302923804	0.0454473463184	0.00245215492535	0.0109897406882	0.0478957693429	0.583490628767
