 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	0.752564755	0.0415432825	0.201923865	0.0030802087	0.000843947365	2.24177125e-05	7.20141305e-07	6.32020385e-06	3.68492798705e-06	1.00511109e-05	4.1849515e-07	2.54091175e-07	3.749173e-08	2.395957685e-08	2.50493175e-11	1.438402305e-09
a31	0.777702568333	0.0315206911667	0.18728036	0.00266065666667	0.000721452205	1.90592383533e-05	7.50788555e-07	6.39894111667e-06	1.22838534304e-06	7.83629102333e-05	4.44876483333e-07	7.73517739167e-06	1.53832164667e-07	9.23935882833e-08	2.862630925e-10	5.10056718533e-10
a37	0.849354079444	0.0211527009222	0.127008828333	0.00203507608889	0.000327139681667	6.8003354711e-06	3.46718762333e-07	3.12808827222e-06	4.11461867137e-07	0.000100844780411	2.43444883778e-07	1.00863088872e-05	1.69523916762e-07	1.00350695288e-07	3.60637634967e-10	1.73330717478e-10
a31	0.845166549815	0.0102906289741	0.141376236111	0.00284555702963	0.000272167373889	2.83066997703e-06	1.71703551444e-07	2.47159469074e-06	1.52570297512e-07	3.94204054701e-05	2.59522617259e-07	3.48126344235e-06	5.78482262607e-08	3.4859860456e-08	1.32725743789e-10	6.03887362593e-11
a24	0.874540273272	0.0144336447914	0.10791665537	0.00280915457654	0.000270805641296	2.48369231234e-06	1.34468430481e-07	4.84944793025e-06	6.55103689707e-08	1.91128049367e-05	1.50920700575e-06	1.30035557745e-06	2.15373641536e-08	1.44116781187e-08	6.05536829297e-11	3.61271780864e-11
a46	0.931387067757	0.0198537639305	0.0468838692467	0.00168251362818	0.000176264761332	2.83816710411e-06	7.65431626603e-08	4.77561847942e-06	2.49226709236e-08	6.54920335223e-06	1.78758918725e-06	4.54570354627e-07	8.18729675787e-09	6.2978134379e-09	2.46481515766e-11	2.70286209121e-11
a31	0.964670219252	0.0188680013102	0.0158189007122	0.000576390533727	5.9542871064e-05	2.22461586804e-06	5.25276680534e-08	1.61156724081e-06	1.06938136079e-08	2.20074534741e-06	6.5098748775e-07	1.51635121129e-07	2.82943005262e-09	2.18392682097e-09	1.01424507922e-11	9.29235173403e-12
a39	0.974213983084	0.0141994180034	0.0104569644107	0.000944585199576	3.60834567413e-05	0.000146972715123	1.90809574018e-07	6.44142568603e-07	3.2328456036e-08	7.4918481847e-07	2.46003354583e-07	5.07502825697e-08	1.11883943754e-09	1.51718248366e-09	6.39022802641e-11	8.05428137913e-11
a8	0.972492677695	0.0102421269011	0.0149862544702	0.00201122449986	5.95262122471e-05	0.000204861005708	2.84192541339e-07	2.59148709953e-06	4.6803420012e-08	2.63080144823e-07	9.72097341943e-08	1.71388773299e-08	5.6066715918e-10	1.62150476122e-09	8.97749187547e-11	2.20792171264e-10
a3	0.942959362565	0.029903209967	0.0223067318234	0.00453874969995	0.000121382930749	0.000155755985903	8.57836747113e-07	1.30938855332e-05	8.6426990004e-08	1.77273730941e-07	5.31933542065e-07	1.07145311666e-08	4.57133367306e-09	4.62562053871e-08	1.53743208492e-09	3.88458074375e-09
a31	0.819789074188	0.049222165989	0.108413711941	0.0210348289	0.000939672106916	0.000494997178634	5.92787068237e-06	7.17541788444e-05	2.01892292633e-05	5.63020212031e-06	1.71120671402e-06	5.00485107222e-08	1.45891592224e-07	1.11595105129e-07	1.0654886195e-08	1.62301659146e-08
a10	0.659298458063	0.11856727633	0.163656340647	0.0550969943	0.00224977393564	0.000873925726211	4.43485188941e-05	0.000159451049615	2.68629846824e-05	1.13521323734e-05	1.13754323713e-05	8.75690385741e-08	6.59347537408e-07	2.03034288504e-06	2.13631381398e-07	8.64965259972e-07
a3	0.591085272688	0.22026713211	0.118548981549	0.0668871814333	0.00223433081188	0.00071432178207	5.9089646298e-05	0.000163904896538	9.1817930888e-06	8.7702260578e-06	1.63902774571e-05	6.37503511914e-08	8.14744545803e-07	3.03761362835e-06	3.09516368799e-07	1.24180533666e-06
a39	0.627719427563	0.229087440703	0.0917845368497	0.0495892461444	0.00132678515063	0.000342107707357	2.9008268866e-05	0.000101822577179	3.5775888296e-06	4.4271262526e-06	8.8927699857e-06	2.81137071971e-08	4.34633285268e-07	1.52450254278e-06	1.645142696e-07	5.71896175553e-07
a31	0.590908069188	0.145490243568	0.20849216395	0.0508791927148	0.00350303443021	0.000439565609119	1.79741450553e-05	9.94883240597e-05	0.00016238589281	2.75458385087e-06	3.75339289523e-06	4.17915725324e-08	2.21040629756e-07	6.48164267593e-07	1.35640474867e-07	2.98385148518e-07
a27	0.526264783063	0.123877464523	0.27006022465	0.0730534909049	0.00575151181007	0.00049268301304	4.83796990184e-05	0.000198009931353	0.00021587554727	1.75319517503e-05	8.37137736508e-06	8.08949008441e-08	2.63020707459e-06	3.93802164253e-06	2.02247172496e-06	2.96269899284e-06
a7	0.532042511021	0.189743398174	0.186380768217	0.0859810953016	0.00513320693669	0.000247762554347	6.89085433395e-05	0.000269665627118	7.46477752233e-05	2.56012662501e-05	1.25377227884e-05	8.14409386147e-08	4.2855841582e-06	6.67238111418e-06	3.88495390832e-06	4.97116579761e-06
a31	0.420223693674	0.171133966058	0.282472532739	0.109439355101	0.0150629499789	0.00103017515812	6.07532194465e-05	0.000335022839039	0.000202709331541	1.383516365e-05	8.16319632947e-06	2.89686174538e-07	2.7060758194e-06	4.64905067139e-06	4.07675396944e-06	5.12232116587e-06
a20	0.328194294558	0.139957882019	0.355885210913	0.149688265034	0.023694339993	0.00134620389271	0.000189216063149	0.000510656893013	0.000247784468847	8.88569731167e-05	2.74427898432e-05	8.67130691513e-07	2.60275990398e-05	5.21479739571e-05	6.51920679898e-05	2.5591452822e-05
a3	0.363726778186	0.18493319734	0.277159860304	0.152973785011	0.019111816331	0.00060455936757	0.000268935227716	0.000685172464338	9.2390497949e-05	0.000127670748706	4.29877806144e-05	9.95349030504e-07	4.04382573466e-05	8.86423146524e-05	0.000104654405997	3.81084516073e-05
a20	0.393833216062	0.21658167578	0.239684270101	0.133263528337	0.0151121351103	0.000323949195857	0.000185475332572	0.000692311921446	4.4516875983e-05	6.41671272353e-05	2.92534448715e-05	6.11506976835e-07	2.32513177822e-05	6.04349725508e-05	7.36616203323e-05	2.75484488691e-05
a28	0.398957188687	0.211673351927	0.2459262167	0.128443252779	0.0138465960368	0.000228697988619	0.000134375094191	0.000570035727149	3.4583554661e-05	3.27811727451e-05	1.76655346238e-05	3.92793605612e-07	1.24889535941e-05	3.73606298503e-05	6.24009831108e-05	2.26417922897e-05
a29	0.399338696229	0.203974913976	0.2595886589	0.12232250426	0.0137294510123	0.00020030844954	0.000126095488064	0.00050750357905	3.7485482887e-05	2.35169672484e-05	1.40193052079e-05	3.69237948537e-07	9.3732348647e-06	3.40946519501e-05	6.98922923703e-05	2.31433500966e-05
a31	0.300288712076	0.137630580459	0.435387252967	0.105602249753	0.0196409543374	0.00065809202318	0.000114025869355	0.00040323127635	0.000135044332962	1.98543164161e-05	1.05777685026e-05	5.86541249512e-07	6.70968248823e-06	2.596101315e-05	5.45078884568e-05	2.16712870322e-05
