 	non	mi	aspetti	non	vengo	</S>
a33	0.0157661749	0.0119112777	0.81100643	0.141976985	0.0065906150282	0.012748496381
a31	0.0058966501	0.0152355982333	0.922981563333	0.0493974169	0.00223428743487	0.00425446518833
a37	0.00246734986667	0.0113401528778	0.964107674444	0.0192020021	0.00103189056496	0.00185090110344
a35	0.00722763592222	0.00448623192593	0.971802391481	0.0099243256	0.00298384286832	0.00357553010115
a31	0.0439104306407	0.00259821447531	0.89494189716	0.0193016902	0.0351626469561	0.00408510546705
a7	0.0632990162136	0.00177475039177	0.577538992387	0.0245091264	0.316747303652	0.0161308217557
a18	0.0756585447379	0.00105810593059	0.240968810796	0.0174609778	0.633514201217	0.0313393542519
a24	0.123423464913	0.00342922937686	0.120027731932	0.0169140666	0.693788253739	0.0424172497506
a31	0.163834941638	0.0320860216256	0.0750635989773	0.0385263788667	0.60215582458	0.0883332499169
a20	0.121788616879	0.0410143545419	0.0441541509924	0.0433801622889	0.665046461527	0.0846162717723
a8	0.043688706193	0.025987805514	0.0629420449975	0.0275798970963	0.799001410509	0.0408001547241
a31	0.0174166362977	0.0238903945047	0.0791870383325	0.0218139753654	0.57380375017	0.283888223908
</S>	0.0103894531488	0.0194038912524	0.0589969191663	0.0164632266827	0.364179060085	0.530567461954
