 	la	pasta	vuole	sale	</S>
a31	0.41071115526	0.56987824	0.00520538175	0.001897783828	0.0123074174962
a15	0.15017119926	0.787353546667	0.00474732395	0.007547581828	0.0501803314962
a31	0.0735723150867	0.821688865556	0.00314080281667	0.032412300276	0.0691857258321
a13	0.0498600720289	0.569317809519	0.00233008479089	0.0414381284253	0.337053943944
a31	0.0609570196763	0.206838686506	0.00105157004896	0.185162444475	0.545990297981
a6	0.211986039892	0.084597557702	0.00067133425632	0.387944274825	0.314800771327
a31	0.249239060964	0.0347193737673	0.000989492092107	0.599775158275	0.115276868109
a46	0.0993253557647	0.0166144714558	0.0013145785507	0.840530062758	0.0422155116363
a31	0.0333200731082	0.00605279288527	0.0008210378769	0.941917097586	0.0178890094788
a46	0.0118334757127	0.00264693242842	0.00117495289897	0.974502532529	0.00984215239293
a20	0.0046229538709	0.00120765070281	0.00158985743299	0.988753634176	0.00382595131764
</S>	0.00248749298545	0.000744173291405	0.0013908295165	0.993073502088	0.00230401108882
