 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.037400431	0.1454925377	0.64345885	0.1690129295	6.51740923e-08	4.6746357e-05	0.0018194727685	0.00276894559081
a31	0.0838488243333	0.2973334259	0.352016294667	0.265109333167	8.25951123e-08	9.90432856667e-05	0.000669877691833	0.000923133553007
a14	0.243230291444	0.368949808633	0.196820852889	0.189956373389	8.75706165667e-08	0.000108596211189	0.000620384087278	0.000313625126536
a37	0.558630883815	0.240565371744	0.134936121296	0.064921774233	3.06231452556e-08	3.6848143363e-05	0.000675172095759	0.000233778648845
a10	0.832090327938	0.0823886141813	0.0607380040987	0.0217268020977	1.38414840902e-06	1.63535609543e-05	0.000972839498586	0.00206566170961
a31	0.770821032646	0.0759398927938	0.113239628033	0.00850829014923	2.03139120301e-06	9.18570998181e-05	0.0054840115662	0.0259132621032
a28	0.758523467549	0.0768239049313	0.121504347478	0.00415509013974	1.1091423801e-05	0.000124145299273	0.00680186128873	0.0320561115577
a31	0.896834139183	0.0383337849771	0.0473060282927	0.00158508210658	1.40371695337e-05	6.9361528091e-05	0.00308881009624	0.0127687795426
a42	0.840622929728	0.0351300059924	0.0212366772642	0.00072562512886	8.51103611123e-06	0.0090244313217	0.0756489792654	0.0176029113475
a23	0.528985819909	0.0303291556641	0.0074552433714	0.000413288396287	1.34949467037e-05	0.0340398147739	0.339045246422	0.0597180237825
a8	0.20281618197	0.015219628568	0.00294712780713	0.000199553586762	1.27978307346e-05	0.0437363249246	0.664764168807	0.0703042622608
</S>	0.105053838985	0.007919751304	0.00194476275356	0.000118567330381	8.4245731173e-06	0.0373818924623	0.800617034403	0.0469557626304
