 	dovevo	comprare	pane	ogni	giorno	</S>
a8	0.53522441	0.366939608	0.09340198785	0.00432261685	1.070979041e-05	0.00010072467701
a31	0.265525336667	0.578663519333	0.12197885595	0.0337493606167	4.90629030767e-05	3.38945223233e-05
a24	0.465663135556	0.422314267778	0.06986381323	0.0420845611856	6.23901609589e-05	1.18381672544e-05
a37	0.798837995185	0.163576871259	0.0234654199	0.0140923225319	2.2805165753e-05	4.55247263147e-06
a14	0.913951198395	0.0733203900863	0.00797248725667	0.00474129298163	1.26866684177e-05	1.86925462382e-06
a29	0.957987699465	0.0376611715188	0.00274403322722	0.00159749515154	8.79112253923e-06	7.27820812607e-07
a0	0.985546733155	0.0129774787529	0.000930887054073	0.000537011118847	7.54788691308e-06	3.00262975536e-07
a29	0.994819934385	0.00457739199097	0.000334414572358	0.000187382819282	7.9819632971e-05	1.01285945851e-06
a20	0.996997901462	0.00211536631366	0.000168485348453	8.37027677607e-05	0.00063086896099	3.63025115284e-06
a31	0.996686350487	0.00177014033789	0.000670593936151	8.51193692536e-05	0.000774620606997	1.31711347176e-05
a24	0.754570556829	0.00125477490596	0.00127484967872	0.00505020396308	0.237609752756	0.000239873478239
a46	0.374337667276	0.000623946771987	0.00161006985957	0.0111631186544	0.611344134252	0.000921075492746
a31	0.469839580759	0.000572171633996	0.00263625795319	0.0135102935515	0.511574380751	0.00186733086425
a0	0.49496323692	0.00117826934467	0.00870645671773	0.0244350258505	0.46815104625	0.00256597605475
a20	0.205104066307	0.00141985340156	0.0150674055726	0.0327882869502	0.74066724875	0.00495317425158
a31	0.120418510769	0.00112470498719	0.0170035188575	0.0565621973167	0.75016706625	0.0547240304172
a46	0.0856900735897	0.0015731855624	0.0191255676192	0.0638065284389	0.75796493875	0.0718397208057
</S>	0.0544651747949	0.0020458247812	0.0203769953096	0.0458844732195	0.835870419375	0.0413571514028
