 	si	è	rotta	la	coppa	</S>
a31	0.9216388	0.0721415135	0.00023078341	0.003865106934	0.0021016019665	2.21441545679e-05
a20	0.92655631	0.0700813451667	9.8301919e-05	0.00135709176067	0.0018956021665	1.13442365679e-05
a19	0.94437119	0.0291349992556	4.52196663333e-05	0.000960142180223	0.0254318949222	5.6563860856e-05
a18	0.904545156667	0.0121972187519	5.52274944444e-05	0.000869153136741	0.0819200966407	0.000413134013619
a27	0.591342205889	0.0050691835673	0.000174499026148	0.000484835488914	0.395858042214	0.00707122233787
a31	0.435876472296	0.0058099650391	0.000775119128716	0.000312538382971	0.502351287405	0.0548746057793
a39	0.376505523357	0.00581063972383	0.000852050231539	0.000430530097657	0.549610602468	0.0667906438264
a31	0.127001558044	0.00194054002674	0.000294160340146	0.000935194715886	0.713430600823	0.156397963175
a46	0.043829759188	0.00065021842918	0.000115206917715	0.00915835637196	0.760436233608	0.185810258225
a31	0.0146341656003	0.000217610509793	4.8569641905e-05	0.0123114183573	0.868760561203	0.104027676575
a20	0.004892731742	7.32960773243e-05	4.27308533017e-05	0.0249574330191	0.892628283734	0.077405530525
</S>	0.00244804513735	3.67868680522e-05	5.79256766509e-05	0.0423554125096	0.912271811867	0.0428300627625
