 	il	lenzuolo	vuole	lavato	</S>
a31	0.00417601438425	0.98865402	0.00397138595	0.0027785164012	0.000420120492478
a7	0.00346830105092	0.99081739	0.00391987758333	0.0016467105012	0.000147756862478
a31	0.00383441281697	0.989596293333	0.00409159356111	0.0024121453004	6.5571960826e-05
a0	0.00261224117232	0.989273844444	0.0035612739737	0.00445569720013	9.69434402753e-05
a17	0.00168505247744	0.991118548148	0.00119748399777	0.00589396430004	0.000104911519425
a13	0.00072085997248	0.991674749383	0.000401105152263	0.00715113043335	5.2124171475e-05
a31	0.000331410340827	0.991859836461	0.000150483111221	0.00757802957778	8.02496494917e-05
a17	0.000283007470276	0.727496245487	0.00194627003107	0.263449861293	0.00682463733316
a8	0.000428815646759	0.433138661829	0.00367997511036	0.546951187098	0.0158013857777
a31	0.000352956892253	0.522353987276	0.00281647123679	0.451095369033	0.0233812169259
a24	0.000261257977418	0.546663895759	0.0039303669456	0.410509346344	0.0386351343086
a46	0.000595726552473	0.35955853192	0.0146646524152	0.564401332115	0.0607798034362
a24	0.000891932617491	0.237615847307	0.0174058345717	0.617929960705	0.126156454479
a37	0.0014239425725	0.158317357769	0.0157968309572	0.606527436902	0.217934451493
a31	0.00214167602417	0.0926726945897	0.0194598703191	0.540587245634	0.345138547164
</S>	0.00232500901208	0.0776744522948	0.0186013366596	0.467658522817	0.433740703582
