 	vuole	andare	a	Lecce	</S>
a20	0.063715317	0.447902115	0.01735290815	0.4704191645	0.00061047189
a31	0.165353322333	0.665501321667	0.00782013855	0.160795651765	0.000529536297667
a18	0.182430690778	0.468953263889	0.00346104638333	0.285999771187	0.0591552036669
a46	0.0794879541927	0.181303549963	0.00175887468444	0.640118967062	0.0973306335556
a37	0.0272945562642	0.061943383533	0.00068187338348	0.858166632354	0.0519135291519
a23	0.00921650589673	0.0206658961237	0.00023302854616	0.951587830785	0.0182967081506
a18	0.00307508061028	0.00693449176857	8.59710543867e-05	0.983593376928	0.00631104811687
a38	0.00102580890109	0.00238091399952	4.29593247956e-05	0.993680328976	0.00286995383896
a37	0.000366736248663	0.00091839423984	5.68293955985e-05	0.964838712992	0.0338192964797
a31	0.000148089297421	0.000508205069947	0.000129538398533	0.952021667664	0.0471924974932
a20	8.23481103403e-05	0.00375759752332	0.00196849669951	0.862417759221	0.131773801164
</S>	8.81662801702e-05	0.00709747076166	0.00375859354976	0.754756359611	0.234299400582
