 	hai	già	mangiato	</S>
a38	0.62422605	0.33651223	0.03178252235	0.007479222991
a31	0.592864793333	0.393387363333	0.0112505272033	0.00249733197604
a20	0.604528627778	0.385184856111	0.0094022669211	0.000884253310383
a31	0.565223292593	0.381034887037	0.053080399307	0.000661424350128
a27	0.374168250864	0.404292759012	0.217591639769	0.00394736936338
a31	0.339646210288	0.280355476337	0.368964519923	0.0110338217878
a20	0.192414684429	0.205799313779	0.582892763308	0.0188932569293
a31	0.091198999143	0.075647300593	0.673691911103	0.159461784643
a39	0.0546018994377	0.0326242298643	0.709959270368	0.202814567548
a20	0.0185822796492	0.0171731906214	0.885839556789	0.0784049241827
a10	0.0071531959964	0.0167392845405	0.94203721893	0.0340702466609
</S>	0.0045397419982	0.0199622957703	0.954651159465	0.0208467577304
