 	sono	stato	sempre	poveretti	</S>
a20	0.0813124015	0.8938006	0.0247569152	0.00012801074325	2.099274775e-06
a4	0.032006627535	0.943174133333	0.024690799419	0.000127720968556	7.54337055957e-07
a31	0.0135159130467	0.974737234444	0.0116639531587	8.26332336578e-05	2.65750038276e-07
a38	0.00750482883223	0.985074768148	0.00735268771457	6.76043379722e-05	1.03214313459e-07
a31	0.00291421136074	0.994445176049	0.00261798769986	2.25889458503e-05	3.58991201197e-08
a7	0.00123656518191	0.997749312016	0.00100653497732	7.58345800663e-06	1.31122060276e-08
a31	0.000456584725637	0.999158504005	0.000382397079807	2.54009536874e-06	4.43763555353e-09
a21	0.000185625380212	0.999637501335	0.000176061612436	8.59193450867e-07	1.56569266118e-09
a20	8.78859550707e-05	0.999826753778	8.5051773312e-05	3.39662091576e-07	1.39897270706e-09
a8	7.00735370236e-05	0.999721104593	0.000203440751104	5.40339972719e-06	1.98355264024e-08
a31	0.00182569367101	0.997686311531	0.000476550783701	1.07412809091e-05	7.28607362134e-07
a33	0.00275049092367	0.96531470051	0.0256163004279	0.00629520143464	2.33022317874e-05
a20	0.00156408897456	0.926538133503	0.0517807868093	0.0199846608115	0.000132331067262
a31	0.00278941742485	0.934168691168	0.0403564976031	0.0192743673705	0.00341103112242
a7	0.00565220077495	0.767576263723	0.151792261201	0.0701057205568	0.00487357554081
a31	0.00636907575832	0.649201721241	0.1953775244	0.102097568852	0.0469541440136
a11	0.00891484341944	0.526680800414	0.216927445467	0.185987311617	0.0614896107379
a31	0.0101203580731	0.374758193471	0.224406743156	0.256717157206	0.133997532979
a13	0.011243618791	0.30715563449	0.206899142385	0.315723419069	0.158978166326
a18	0.0122864042637	0.182451108163	0.256458130795	0.490837906356	0.057966457442
a31	0.00832397975457	0.217491906054	0.158400161932	0.410445058785	0.205338899147
</S>	0.00635426937729	0.274870818027	0.087794383466	0.254058864392	0.376921649573
