 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	1.61225455e-05	4.2774869e-05	1.470717025e-05	9.445324e-06	8.69820723e-07	8.8288249575e-08	3.24572575e-09	4.56190792e-11	1.11010448e-06	1.023942015e-10	5.08636649e-07	0.9999041	1.0213888e-05	1.792290585e-09	6.92421698e-09	2.470018195e-08	2.574664725e-08	2.7302727e-08	7.50179756e-12	2.34114273825e-09
a31	1.43092235e-05	6.0434311e-05	6.69558571667e-06	7.83685085667e-06	2.91777933973e-07	2.94543386117e-08	1.69835456667e-09	3.863256592e-10	1.15048339e-06	1.13269425167e-10	5.04631804333e-07	0.999880933333	2.7558405e-05	2.00468987833e-09	1.597874466e-08	3.20221209833e-08	6.88040370833e-08	1.34654928e-07	2.81155118e-12	7.84098225817e-10
a20	0.270135988799	0.0487612247137	0.010483164544	0.00387449388281	5.76379822298e-07	2.99839999072e-08	1.36273331872e-07	5.93858719733e-10	4.32211109333e-06	1.54737779297e-08	7.00115389444e-07	0.666685328878	4.41728526667e-05	4.02143494761e-08	1.98373298222e-06	2.23468068994e-07	2.45746712903e-06	5.12022704267e-06	3.62738473467e-11	2.10820566284e-09
a11	0.642342762933	0.0865621249046	0.0243040945147	0.0237874699609	1.34497712074e-05	5.61069064636e-07	9.25271793957e-07	8.14235673244e-10	3.13815313644e-05	2.47760164977e-07	9.07720022981e-06	0.222613181293	0.000175636496222	7.01395909825e-07	5.77689292274e-05	4.23299543633e-06	3.9783021643e-05	5.65386856809e-05	4.10012859116e-10	2.86551335543e-08
a29	0.825563754311	0.0508091522015	0.0189750691716	0.0295722323203	0.000127791253736	1.53313939215e-05	1.96732166465e-06	1.52118765775e-09	3.69189444881e-05	3.26888690326e-07	1.19539975099e-05	0.074475171698	0.000204920029574	1.04699563661e-06	7.79752454091e-05	5.45095109211e-06	5.06716267143e-05	7.02123627603e-05	1.98167898637e-09	5.73413145181e-08
a31	0.92468053477	0.0181167869672	0.00755219772387	0.0176546611068	0.000589253051245	0.000174784323641	2.92721956216e-05	8.07034765258e-09	8.1389830196e-05	2.32059646544e-06	4.6131074733e-06	0.0250314765496	0.00109812880736	7.43236065537e-07	0.00047004337747	1.95083029404e-06	0.0042019045384	0.000309845931787	2.40978565212e-09	1.08444118173e-07
a0	0.950645978257	0.0070082372424	0.00340929075796	0.0173743910356	0.00381384688375	0.00108993807455	3.77199377605e-05	9.85494328419e-09	9.58190536247e-05	2.96926748348e-06	1.82726909443e-06	0.00854990597713	0.00139454619652	9.03016708512e-07	0.000600556954823	7.00759061013e-07	0.00558486125613	0.000388371860239	2.41102887404e-09	1.25853442724e-07
a39	0.968720959419	0.00271082846747	0.00151220428265	0.0140699862452	0.00542316509458	0.00200110119152	1.30633828935e-05	3.81742662806e-09	3.19571139169e-05	9.9313806066e-07	1.06936494814e-06	0.00285013306952	0.000466438012007	9.86178002837e-07	0.000205420580141	2.38392625904e-07	0.00186169389195	0.000129657183623	3.07102065801e-09	7.96522735747e-08
a31	0.954046786473	0.00168400412249	0.000886679374217	0.0238459436484	0.0104567261649	0.00714942566384	1.84708103845e-05	3.66085100935e-09	2.68243871216e-05	3.66100043387e-07	6.27245112713e-07	0.000955285202047	0.000176164230436	6.49431777612e-07	8.6144406247e-05	8.32659974347e-08	0.000621480055093	4.42256491077e-05	2.483512586e-09	7.02401988582e-08
a37	0.814353242158	0.00218050517416	0.00889226389141	0.0536444222161	0.019575162055	0.0994919015546	0.00109788906846	1.71487910031e-08	3.24159207072e-05	1.88584646646e-06	4.83754200904e-07	0.000331590272349	9.5357038812e-05	8.62845669204e-07	6.1537898749e-05	6.16940153782e-08	0.000214163372564	1.84578810359e-05	2.52817660862e-07	7.47869873129e-06
