 	lo	ho	finito	di	fare	</S>
a8	0.52755029	0.4721798375	2.50566645e-05	0.00011429716325	7.526102798e-06	0.00012305335335
a31	0.24473838	0.7521405925	0.00283828518017	0.00023577093325	4.83500246467e-06	4.218348525e-05
a20	0.34309567	0.652848934167	0.00376312618829	0.000271769295017	4.16239994156e-06	1.63583668167e-05
a24	0.648823226667	0.349795658056	0.00125713588166	0.000103699102272	6.05150276719e-06	1.42416577722e-05
a18	0.854207208889	0.145303510152	0.000421754171287	4.86220586573e-05	6.76422028906e-06	1.21291918907e-05
a31	0.938622286296	0.0600853968507	0.000218494347162	0.000940055057452	9.8639497463e-05	3.50670775969e-05
a20	0.966370462099	0.0319468107502	0.000164505154387	0.00126820771248	0.000206449839154	4.34875816656e-05
a10	0.9853353407	0.0136370852501	8.61160234623e-05	0.00047749116416	0.000447245553051	1.66720420219e-05
a20	0.9776533669	0.0130132396167	0.000238653544487	0.00043344156472	0.00861140120768	4.98534963406e-05
a7	0.8687985723	0.0193805482056	0.0029417116815	0.00592954539824	0.101422505736	0.00152709980878
a31	0.844954357433	0.0174975711685	0.00365696113883	0.00752113845608	0.124224847589	0.00214513762293
a20	0.712599949144	0.0094692877895	0.00145572833794	0.033537602142	0.241687818206	0.00124963322764
a18	0.415031796381	0.00582813142983	0.00258546005931	0.137040488714	0.399839079402	0.0396750505425
a24	0.318135708794	0.00684610100994	0.00434406091977	0.186811852905	0.427165266467	0.0566970018475
a46	0.227125943931	0.00718548066998	0.00588374563992	0.150516054302	0.572559622156	0.0367291802825
a31	0.133316918977	0.0227714615567	0.00534243784664	0.109030959434	0.669046707385	0.0604915147608
a33	0.0953097709923	0.0300453801856	0.00383038778221	0.0873270598113	0.726786502462	0.0567008734869
a8	0.0458790808641	0.0141505864619	0.00301480427074	0.0803695086038	0.822216484154	0.034369504729
</S>	0.0263354892321	0.00804490033095	0.00187552985037	0.0659549193019	0.859709667077	0.0380794398645
