 	se	vieni	a	casa	ogni	sabato	</S>
a23	0.02396177555	0.77935295	0.167307885	1.87697592e-06	0.000775161615	0.000717713631415	0.0278826637712
a31	0.00977449438333	0.82650535	0.153771161667	3.02633448667e-06	0.000407884225	0.000241164399082	0.00929691538957
a11	0.0113687919611	0.843643773333	0.140985010556	3.71747959556e-06	0.000333717508333	9.9533719694e-05	0.00356545171486
a21	0.10467727232	0.789404814444	0.095909850852	1.80647114852e-06	0.000261592322778	0.000140259532231	0.00960437187162
a31	0.318160424107	0.584046638148	0.062479744284	2.12576677328e-05	0.000866736504259	0.00130588008408	0.0331193029572
a20	0.601698208036	0.317359396049	0.0418456947613	0.000124378465911	0.00124040450142	0.00193387679469	0.0357980793191
a31	0.746745716012	0.164103502016	0.0528459432538	0.00118932153197	0.00602928956714	0.00671582229823	0.0223704621064
a10	0.577386952004	0.226248304005	0.105962622751	0.00171397634399	0.019657975189	0.0535326697661	0.0154975200688
a31	0.467996067335	0.238854223335	0.12780922425	0.001906818248	0.025023972063	0.075025518922	0.0633841253896
a21	0.379739115778	0.171882246445	0.09309118575	0.00173160692067	0.0896625233543	0.184101928641	0.0797913374632
a11	0.243644261926	0.142429688815	0.0453105509167	0.00069583148489	0.147635384451	0.378542729547	0.0417415264877
a3	0.182478290642	0.0774570502717	0.0194065561722	0.00041439900163	0.119120971484	0.542211976516	0.0589107338292
a33	0.089129299214	0.0373870880906	0.0088989616574	0.00030413160721	0.089735343828	0.687264912172	0.0872802212764
</S>	0.056474518107	0.0252597800453	0.0060202534287	0.000264747963605	0.078968526914	0.733943936086	0.0990681756382
