 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.024313077	0.10379842	0.34462414	0.0761189015	0.39435887	0.00266960542	1.1726089665e-05	3.36990074e-06	2.9765866e-07	3.1390633e-07	4.52871285e-07	0.049925390835	9.2680989e-06	1.2724362e-09	0.00258258811	3.901785745e-08	1.27007902306e-05	4.79659885e-08	0.00156833837328	2.47628043e-06	1.09341585e-11	5.55851425e-09
a31	0.00935773186667	0.0493249381333	0.28823612	0.0375717334333	0.594469276667	0.0009517836844	3.92690764067e-06	1.14478372674e-06	1.24788436667e-07	1.46486719167e-07	2.88635061333e-07	0.016655403082	8.74150445333e-06	6.40021282333e-10	0.00288925743667	1.3251500421e-08	4.23359691261e-06	2.004391881e-08	0.000522779539965	2.3792564548e-06	6.18754467e-12	4.80879061787e-09
a11	0.0138670954889	0.0740437441778	0.340508066667	0.0269720610778	0.537060365556	0.0004461113992	1.65154262256e-06	3.8956496199e-07	5.47036003223e-08	5.11941241223e-08	1.03508768644e-07	0.00558041838433	3.01885768581e-06	3.12763389778e-10	0.00134031285056	4.66866043467e-09	1.41120432202e-06	1.50580202467e-08	0.000174260353634	9.262662964e-07	2.43008686e-12	1.60622434682e-09
a5	0.0153670386396	0.0816416219393	0.289764679489	0.0231446090326	0.587400865185	0.0002811729674	9.07132326853e-07	2.42685776997e-07	1.95818878558e-08	2.69014556074e-08	3.4884642058e-08	0.00189081485378	1.0074356661e-06	8.15613343259e-10	0.000447072241687	4.35194841349e-08	6.94543009827e-07	5.98431087082e-07	5.8143727406e-05	4.442521898e-07	1.159271862e-12	5.3868583021e-10
a37	0.00621294865653	0.0287477340931	0.105185965096	0.00844637535087	0.850462611728	0.000137015253467	5.95998394951e-07	2.04524258999e-07	6.60294586693e-09	1.84229618025e-08	1.1704366726e-08	0.000635641239497	3.36514278723e-07	1.80013108109e-09	0.000149162102373	5.88560133783e-08	4.58120848609e-07	1.05545331569e-06	1.94652301887e-05	2.97525434267e-07	4.31558427667e-13	1.79648570363e-10
a31	0.00325121596218	0.011375903531	0.052780951032	0.00360895411696	0.928626587243	8.6164606089e-05	4.82980834984e-07	8.93613891663e-08	2.44073364564e-09	1.28013015342e-08	3.95911502267e-09	0.000212152090536	1.12479999684e-07	1.51721746236e-09	4.97878280553e-05	2.22536850308e-08	1.55177319369e-07	6.2307588293e-07	6.51596300113e-06	2.45719799756e-07	1.76762480676e-13	5.99143311096e-11
a37	0.00221027236406	0.005721583877	0.036689448344	0.00271344403899	0.952497612414	7.71635336297e-05	2.99851181661e-07	4.73517882221e-08	1.00700178588e-09	9.76469244473e-09	1.34503079756e-09	7.09367650607e-05	3.77501663927e-08	6.26635789453e-10	1.6658713515e-05	7.4515390216e-09	5.22266465552e-08	2.0947486921e-07	2.17227449608e-06	8.3276808452e-08	6.10480276787e-14	1.9972734922e-11
a18	0.00331593605469	0.004809608059	0.024938667448	0.00380275814633	0.962746870805	0.000354344724543	3.1634390722e-07	9.61083561741e-07	3.6963184996e-10	5.25750960816e-08	5.15041011853e-10	2.36465556656e-05	1.34145083089e-08	6.57046092982e-09	5.55389782148e-06	6.72367578053e-09	2.94720214452e-07	1.8266739027e-07	7.71091392827e-07	3.33714080173e-08	2.59951065596e-14	6.67792849417e-12
a24	0.0091775556849	0.00736090668633	0.016046989816	0.00578793118211	0.960794170268	0.000819994174848	2.28022747407e-07	1.48793395391e-06	1.46490067653e-10	7.49352696939e-08	2.33585431284e-10	7.88278945972e-06	5.3632187563e-09	8.63821154327e-09	1.85234257761e-06	7.17183769351e-09	4.00619556151e-07	1.78121596423e-07	3.42029094276e-07	1.70852678058e-08	1.23488889865e-14	2.24905797839e-12
a34	0.0171304605616	0.0100312188954	0.012519846472	0.00614349932737	0.953270870089	0.000899083541616	1.32702546469e-07	1.08166891797e-06	5.88199172177e-11	8.2917820898e-08	9.1096589428e-11	2.62778027655e-06	2.14649880543e-09	3.23751908109e-09	6.1809090789e-07	6.31040033117e-09	1.90812696717e-07	7.15428394743e-08	2.36263208092e-07	7.4709156686e-09	4.23065662883e-15	7.61851829463e-13
