 	li	vestono	i	genitori	</S>
a31	0.00379662065	0.84688869	0.1485295615	7.696707975e-05	0.000708141401715
a46	0.00478898305	0.91247781	0.0815206998333	0.000238358486417	0.000974112135048
a18	0.01485970735	0.864982036667	0.104355654944	0.00806944376214	0.00773315571168
a35	0.02770134845	0.840503178889	0.103850850315	0.016246142254	0.0116985342372
a15	0.0529559728167	0.749962916296	0.131102425438	0.0579843357513	0.00799438087907
a39	0.0660605876056	0.446779324099	0.158921815146	0.319966601917	0.00827166409302
a31	0.0402765243685	0.421536783366	0.152323981715	0.378280292639	0.00758242043101
a11	0.0162232358228	0.397451705389	0.115433594572	0.466555256213	0.004336209477
a20	0.00657396774093	0.135053986563	0.0512547398573	0.803895052071	0.00322224192567
a31	0.00292988473364	0.225829749354	0.0732956009524	0.68515063069	0.0127941304752
a39	0.00129579449788	0.260274347118	0.101600403651	0.621497023563	0.0153324253051
a20	0.00059851328596	0.112350610373	0.0881189795503	0.793118587854	0.0058132930817
a46	0.000352274161987	0.104289650791	0.0996018981834	0.792154709285	0.00360148032723
a31	0.000218308473996	0.295951223597	0.124756922728	0.555583663095	0.0234898899091
a15	0.000164616847999	0.335672162532	0.120694474243	0.513756367698	0.029712376703
a24	0.000190528702666	0.161116522177	0.104665998081	0.722421709233	0.0116052276343
a20	0.000268800710889	0.115913157392	0.109332726027	0.767973069744	0.00651218511143
a31	0.000300049260296	0.173708265797	0.169237572009	0.596757216581	0.0599968322705
a13	0.000668929403432	0.172115905266	0.184351537336	0.565383875527	0.0774797231902
a46	0.00129749513448	0.0949143550887	0.131630695779	0.740587101842	0.0315703498301
a14	0.00141985491149	0.0657032950296	0.113562868593	0.799179747281	0.02013424461
a20	0.00153068300383	0.0438109370099	0.103013742864	0.83442970576	0.0172149395367
a31	0.00126962443461	0.0581818593366	0.125594560955	0.658953158587	0.156000779512
</S>	0.000776486517305	0.0784162021683	0.153186040478	0.472186699293	0.295434539756
