 	oggi	abbiamo	deciso	di	andare	al	mare	alla	spiaggia	sono	andati	tutti	solamente	mio	fratello	non	</S>
a23	0.619375675	0.170641375	0.00847831775	0.0690767075	0.12086553255	6.9294501e-05	2.093341635e-07	1.5839581e-11	1.1088263355e-05	3.998214575e-08	0.011466113345	1.44809012e-08	1.47615360438e-05	4.5818295e-07	3.918784275e-07	1.749560687e-09	7.65507313e-10
a31	0.365016527333	0.165670501667	0.00388253826333	0.252614340833	0.187118717517	6.55885838333e-05	7.34619139683e-06	2.10438619833e-09	2.05198361183e-05	3.95652350833e-08	0.0255970904483	1.15116556687e-06	4.92069704891e-06	2.66894306667e-07	4.050388105e-07	5.60951246233e-09	7.42182806333e-10
a20	0.181613418111	0.365987153889	0.00464960193444	0.295221944431	0.129556239589	2.32014663778e-05	9.70610464114e-06	2.79582596149e-09	1.63860241194e-05	1.64007015278e-08	0.0229189043994	1.52933169404e-06	1.64035209096e-06	1.01928442856e-07	1.562666381e-07	5.73289042611e-09	2.61081496444e-10
a31	0.112645830704	0.713156061296	0.0110309083115	0.107301565964	0.043803634513	8.37347182593e-06	3.23698011517e-06	1.01341205588e-09	6.0462817198e-06	2.24884261759e-08	0.0120431993831	5.18510185097e-07	5.48367400387e-07	3.45349372853e-08	5.229372801e-08	1.91931954737e-09	8.77739406813e-11
a28	0.167893311568	0.752959303765	0.0114182519038	0.0445220726313	0.0150238742923	3.11322558864e-06	1.08055718734e-06	4.19082226777e-10	2.53526423133e-06	2.40321241253e-08	0.00817605748537	1.81573602003e-07	1.84349850479e-07	1.17491228981e-08	1.74738240689e-08	6.468604078e-10	2.93009664528e-11
a37	0.492171903856	0.479813697922	0.00534800734793	0.0149113422858	0.00501249556743	1.13258755288e-06	3.60210345925e-07	1.40312314576e-10	8.47921522943e-07	1.09346346418e-08	0.00274010183346	6.05701651907e-08	6.17166411763e-08	3.9287648457e-09	5.83648856253e-09	2.17707888077e-10	9.83930923327e-12
a16	0.810413401285	0.180030120641	0.00199265094931	0.00497675288083	0.00167132415258	4.70804346293e-07	1.20111943776e-07	5.98733023587e-11	2.83776892881e-07	7.18146941393e-09	0.000914799373677	2.02655819156e-08	2.08716112388e-08	1.33482186457e-09	2.03046371151e-09	2.56290222826e-10	6.00920713442e-12
a21	0.932203933762	0.0644867071137	0.00078266468977	0.00166360173284	0.000557593034913	2.31034577431e-07	4.00971727253e-08	5.99206054529e-11	9.50856854137e-08	4.05220123798e-09	0.000305037194075	6.8787755052e-09	9.72881739293e-09	5.62163170857e-10	8.81370410503e-10	5.31144240942e-10	1.36896027115e-11
a31	0.967513744587	0.0311880799379	0.000317684175923	0.00060851668328	0.000252310717591	3.66540163581e-06	1.40744916984e-08	1.37620469818e-10	6.76471387912e-08	2.07845681266e-09	0.000115843693351	8.4219710684e-09	2.74339264643e-08	1.02253863362e-09	6.42778453501e-10	6.26558713647e-10	1.78143720705e-11
a37	0.972157101529	0.026116156646	0.000231635744641	0.000929274114427	0.000489404675864	2.28539032119e-05	6.40586939947e-09	4.66200713273e-10	9.83648129304e-08	3.82364690422e-09	5.2817739117e-05	1.39485070228e-08	4.23035905488e-07	3.48778123779e-08	3.32396216345e-08	1.24776633305e-07	1.54880231519e-09
