 	vuole	vuole	mangiato	caldo	</S>
a37	0.59569338	0.29043085	0.1116858615	0.00179346495	0.000396406105
a31	0.40940859	0.54885205	0.0403130626033	0.0012191539885	0.0002071446582
a41	0.500325856667	0.475760201	0.0160519953044	0.006743031068	0.0011189823226
a31	0.770064452222	0.181723984	0.0205289751015	0.0250201320227	0.00266250870753
a11	0.549229381407	0.0787283047667	0.0294092537005	0.338252676341	0.00438040063584
a20	0.192222471669	0.0274815306556	0.0255644922335	0.750623125447	0.00410842881195
a31	0.0950419977563	0.0153714491852	0.0252110564112	0.850055375149	0.0143201825373
a18	0.0613710364521	0.0110597959284	0.0311997388037	0.877972591716	0.0183968641791
a31	0.0219484434174	0.00440881590947	0.0246665980679	0.917575010572	0.031401121393
a20	0.00796665709247	0.00194974075982	0.0717694544893	0.882940783524	0.035373330731
a21	0.00273983962749	0.000995847076607	0.110221958163	0.872447294508	0.013595014177
</S>	0.00144624287875	0.000888733188304	0.0927985590815	0.896420897254	0.0084455225885
