 	Marika	è	che	si	sposa	domani	</S>
a27	0.911520775	0.0402433015	0.040673053	0.000362654256	0.0071176930095	1.222569935e-06	8.12986915e-05
a37	0.925965958333	0.0379480461	0.0335545416	0.0001241004381	0.0023744153825	4.94308691667e-07	3.24279602133e-05
a31	0.973836552778	0.0136680101	0.0116422662	4.60105921333e-05	0.000792835613517	2.71396152056e-06	1.16008740178e-05
a11	0.990358374259	0.00523191564	0.00411743987333	1.95720924311e-05	0.000264620735002	3.44405397685e-06	4.5912989626e-06
a31	0.99638768142	0.00210004673	0.00141192705444	7.21722999703e-06	8.8521461414e-05	2.65190462895e-06	1.88067571087e-06
a37	0.995709180473	0.00128861772	0.00131503994148	4.7393264799e-05	0.00163521438607	3.02799444298e-06	1.44622003696e-06
a31	0.993910313491	0.00182991490667	0.00174507621383	0.000183903494933	0.00232175889536	7.29129988099e-06	1.68202181232e-06
a6	0.66636822633	0.00198960545889	0.00265179207128	0.00120891858498	0.327523020298	0.000223896577627	3.45009412708e-05
a20	0.29418364061	0.00123980190963	0.00765545935709	0.00445455356166	0.680412196766	0.0118302261592	0.00022407988709
a31	0.171041118203	0.00072521781321	0.0168997097857	0.00547505495389	0.789825698922	0.0155557781297	0.00047743530903
a20	0.0747205440677	0.000309292825737	0.225930250929	0.0255537780846	0.609844138307	0.0616928587866	0.00194914043634
a31	0.0420712910226	0.000655763353246	0.321303473643	0.0338076173615	0.457199584769	0.0785848139289	0.0663774088121
a0	0.0228794570075	0.000875151911082	0.315761177881	0.0388839737872	0.385163229923	0.13516703231	0.101269940937
a20	0.0206089370025	0.000905165830361	0.469162552627	0.0538092159291	0.152887078974	0.235289007437	0.0673380093123
a31	0.0173376596675	0.00126867494345	0.368444160876	0.0375277323097	0.166163426991	0.166725714812	0.242532627437
</S>	0.0122447643338	0.00134531357173	0.217145520438	0.0245160296549	0.229712863495	0.091536770906	0.423498763718
