 	il	morto	si	piange	</S>
a20	0.45309456	0.509706685	0.0351562543	0.0018838157	0.0001587651335
a31	0.200786961333	0.708844865	0.0661535961	0.0241469034	6.77043065e-05
a18	0.374597871778	0.541050750333	0.0536251768033	0.030695543479	3.06632857e-05
a15	0.760605420593	0.211005398444	0.0179192408741	0.010458775292	1.11457599667e-05
a31	0.702395753531	0.287054455815	0.0067150903277	0.00382848357067	6.2001841889e-06
a15	0.669646051177	0.317672321938	0.0030478210259	0.00962536087689	8.43081906297e-06
a31	0.758503017059	0.225811793979	0.00287081319197	0.012807072159	7.27312983099e-06
a29	0.633695572353	0.247376531326	0.0104636975307	0.108446886253	1.72911247537e-05
a31	0.670637670784	0.169478380442	0.0183864721769	0.141474632084	2.28516133512e-05
a0	0.658137323595	0.244499216814	0.0338967453923	0.0634466396947	2.00788558837e-05
a31	0.452115537865	0.322567335605	0.168295031797	0.0559836335649	0.00103843971396
a13	0.344532409288	0.343039921868	0.258374593932	0.0526692825216	0.00138380791299
a18	0.299950989763	0.387348067289	0.271437661311	0.0407753065072	0.000487978056663
a41	0.211721709921	0.287830375763	0.473002740437	0.0272560048357	0.000189173356221
a31	0.11969438864	0.295261998588	0.527354586812	0.0505927052786	0.00709636157874
a18	0.0957204682133	0.293141022863	0.540133735604	0.0615702624262	0.00943452003958
a31	0.0834035394044	0.187322107621	0.626453201868	0.0756087348087	0.0272124058599
a46	0.0896097931348	0.14339388254	0.645546890623	0.0881808916029	0.0332685388666
a31	0.0886439487116	0.0994571308467	0.642629896874	0.095820877201	0.0734481432022
a0	0.0953034705705	0.0808978469489	0.633681432291	0.103157307734	0.0869599479007
a31	0.0945416461902	0.065976937983	0.612664620764	0.0976761712447	0.129140619467
</S>	0.0682850070951	0.0541502674915	0.548352575382	0.114861360622	0.214350774734
