 	stava	ancora	cucinando	</S>
a8	0.516737061	0.4831316965	9.06747735e-05	4.05785675e-05
a46	0.499174347667	0.5007434955	5.39280658333e-05	2.82011958333e-05
a24	0.805709815889	0.194091910167	0.000150389460944	4.78418902778e-05
a37	0.925507685296	0.0734316017223	0.000910138846981	0.000150556290093
a20	0.957658681765	0.0364331485741	0.00515342781566	0.000754746746698
a31	0.951356747255	0.040173162858	0.00748580043855	0.000984306458899
a37	0.901333929085	0.0623350729527	0.0279224849795	0.0084085175963
a31	0.792086189695	0.150158020984	0.0426682103265	0.0150875711988
a20	0.486380257665	0.151042905561	0.307114852109	0.0554619857329
a31	0.214971490322	0.056874404087	0.518869434036	0.209284678578
a6	0.124509530107	0.0248111177957	0.633436211345	0.217243139859
a31	0.0749053217023	0.0136268926986	0.619506707115	0.291961066953
a20	0.0603552195674	0.0110674225662	0.612096972372	0.316480378984
a46	0.0268693923558	0.00696896378873	0.851803474124	0.114358166995
a31	0.0158225136186	0.00491562286291	0.652009991375	0.327251839665
</S>	0.0144137883093	0.00472986593145	0.393240570688	0.587615719832
