 	avete	fatto	già	le	verdure	</S>
a6	0.00509101365	0.99395115	0.00055848768	0.00020889632	5.5948991e-05	0.0001344747301
a46	0.00237664155	0.99707945	0.000328686383333	0.000141465366667	2.66993996667e-05	4.70337227667e-05
a21	0.00125084393667	0.998501396667	0.000159448612444	5.39154487223e-05	1.62959608889e-05	1.80653384222e-05
a20	0.00763282283222	0.992113345556	0.000105045575481	2.35919074074e-05	0.000101259509296	2.38708276407e-05
a24	0.0112975562774	0.988423081852	0.00010183107316	1.46728777025e-05	0.000135932499765	2.68499518802e-05
a31	0.00565973959247	0.994191360617	6.91292490533e-05	8.1890322675e-06	5.89893775883e-05	1.25850881267e-05
a14	0.0442795110308	0.946433040206	0.00749451213635	0.000330348553222	0.00143893527353	2.36584502089e-05
a41	0.0583894320103	0.925024183402	0.0140136690454	0.000481622627741	0.00205655300118	3.45440207363e-05
a37	0.0239058626701	0.946408561134	0.0272137490151	0.000423331505914	0.00197460224373	7.39010749121e-05
a31	0.0110110405724	0.959116703711	0.0276471243184	0.000360703668105	0.00178583898951	7.86008065374e-05
a6	0.0049017111398	0.93463654457	0.0099621027528	0.00115839586884	0.0477251739048	0.00161609777708
a46	0.00342765631327	0.83718235819	0.00419150306093	0.00305224842295	0.146285474635	0.00586074082569
a31	0.00171115831232	0.856303886063	0.00161176896564	0.00265309284098	0.132027196077	0.00569289967323
a17	0.00641764931201	0.847394012021	0.00220970489055	0.00516030684699	0.136069959891	0.00274840168908
a20	0.00864090333734	0.775084320674	0.00287549129685	0.00876940561566	0.200655509964	0.00397438862969
a31	0.00357684189911	0.848469056891	0.00147822062895	0.00634035463855	0.132825651321	0.00730989287656
a17	0.0238805475197	0.78720323563	0.00565713483965	0.0118518816462	0.162705775107	0.00870141895885
a20	0.0347821501732	0.573978478543	0.00952568244655	0.0231875635487	0.335868775036	0.0226573183196
a31	0.0160797442444	0.479433632848	0.00595509241552	0.0243576625162	0.313159278345	0.161014582773
a20	0.0568171329348	0.360723117616	0.0118561082385	0.0307130431721	0.334387596115	0.205503006258
a17	0.0755431946449	0.198909457539	0.0167386417462	0.0382007750574	0.538506198705	0.132101740753
a31	0.030955615415	0.13594911618	0.00904353298207	0.0303077643525	0.444921692902	0.348822283584
a23	0.0247287086717	0.0976696007267	0.00827979772736	0.0284230484508	0.411394157634	0.429504677861
a31	0.0227222507906	0.0643188769089	0.00816895247579	0.0267704971503	0.392346602545	0.485672809287
a8	0.0164689854969	0.0427475931363	0.00714663072526	0.0241386673834	0.387941517515	0.521556583096
a31	0.0142581511323	0.0307285298788	0.00673392294175	0.0211593310278	0.376779701172	0.550340354365
a28	0.0613018523441	0.0243303377596	0.0106358706806	0.0223926065759	0.305323462391	0.576015864788
a21	0.089768797448	0.0126959153865	0.0166040242269	0.0349770828586	0.511544220797	0.334409928263
a31	0.0434278598493	0.0123153977955	0.0111882150756	0.0292744229529	0.431056140266	0.472737949421
</S>	0.0224030909747	0.0149718383978	0.0065275745378	0.0189196024764	0.238035120133	0.699142774711
