 	non	aveva	dove	a	stare	</S>
a31	0.480574192	0.40491689635	0.0648602605	0.01627328459	0.0322208430835	0.001154486213
a8	0.507280005333	0.40603238345	0.0606890527333	0.00629557872333	0.0170922690835	0.002610643913
a31	0.796183531778	0.155726537483	0.0237650322444	0.00432787520778	0.0164038886945	0.00359307763767
a28	0.881863660593	0.070217925161	0.0105065794581	0.00296187470926	0.0231649422315	0.0112849633126
a37	0.885655420198	0.0243978315203	0.0035543340507	0.00113326801309	0.0653537650772	0.0199053421042
a31	0.906576886733	0.00934151557343	0.00126397708823	0.00062868249103	0.0682923726924	0.0138965667681
a18	0.632212362244	0.00407919817301	0.000604983432743	0.00258864634701	0.355141955231	0.0053728550007
a0	0.221456780748	0.00142155097287	0.000680168997581	0.00453624698234	0.769778855077	0.0021264040449
a23	0.0997087955827	0.000720312957623	0.00610904656586	0.0190125618608	0.869798761692	0.00465053971497
a8	0.0626933848609	0.000488006859208	0.0489059358553	0.0728052992869	0.802798673897	0.0123087092383
a31	0.037853696287	0.000244565625403	0.155494123618	0.0977075310956	0.636432147966	0.0722679430794
a20	0.022011071429	0.000301655087468	0.222807807873	0.0871323850319	0.561420522655	0.106326577693
a31	0.015576259143	0.000358914242489	0.226565212624	0.130488908344	0.507072690885	0.119938039231
a20	0.00934363984767	0.00040623808083	0.291004287541	0.137655996115	0.433249130295	0.128340743077
a24	0.00580757118256	0.00057974689361	0.321164202514	0.103713602038	0.475159243432	0.0935756376923
a8	0.00322661292752	0.00052797837787	0.288114844171	0.0940982126793	0.510319547811	0.103712795897
a31	0.00415167407584	0.000431442312623	0.202963084724	0.149448052893	0.443088805937	0.199916938632
</S>	0.00603867403792	0.000420914466312	0.122079182362	0.212870516447	0.380784337968	0.277806359316
