 	e	forse	è	entrato	dalla	finestra	il	ladro	</S>
a33	0.8841601	0.0952396475	5.9030513e-05	0.01238875823	0.000167689484	0.00558868974	0.001656038975	1.3333849473e-09	0.00074009632805
a31	0.89239415	0.0896702838333	0.000192326786333	0.0146619731767	6.99218498333e-05	0.001957592939	0.000806943415	4.453714442e-10	0.000246834269588
a37	0.777049433333	0.204308882611	0.000226727120111	0.00748871864223	4.48818141111e-05	0.00189495304533	0.00890379757833	1.582967493e-10	8.26053566677e-05
a20	0.568595311111	0.402824567537	7.65432801037e-05	0.00287368919741	3.82662733704e-05	0.00199792926844	0.0235656235261	6.36002777667e-11	2.80583523226e-05
a28	0.636017503704	0.340561587512	2.57070701512e-05	0.00114693141747	1.98570839235e-05	0.000835791932813	0.021382928942	3.11469795889e-11	9.66370402753e-06
a37	0.846906781235	0.143713085004	8.72527754707e-06	0.000401727965257	8.2315533745e-06	0.000310348686604	0.00864774660067	7.5107309863e-11	3.34653791818e-06
a18	0.944473227078	0.0523206430347	3.47728496236e-06	0.000139541907519	3.6866482915e-06	0.000109205928868	0.00294907689022	1.99719352329e-09	1.17081215839e-06
a31	0.974655912359	0.0199456941116	1.43502546541e-05	0.00203911668051	0.000547245426997	0.000599777157289	0.00219343213341	4.0741680411e-09	4.50716741613e-06
a0	0.970117787453	0.0117172282705	0.000170236988218	0.00330091636017	0.00287995277567	0.00786041178576	0.00394513464447	1.60314720547e-07	8.17904480538e-06
a13	0.954403662484	0.0117370897568	0.000296994029406	0.00276689005339	0.00627551125856	0.0194576572619	0.00505050601482	2.82955566849e-07	1.13946979351e-05
a31	0.945943954161	0.0111012025856	0.000357708999802	0.00707596925113	0.00872311941952	0.022290251754	0.00401779347161	7.99614822283e-07	0.000489194381978
a41	0.91043188472	0.00946293986187	0.000304914627934	0.0142209557504	0.0262653141398	0.031153755918	0.00706423209054	1.00422920743e-06	0.00109497372733
a24	0.83747430824	0.00829067075396	0.000152108865645	0.0256757142501	0.0511034863799	0.0617490539727	0.0140986436968	6.83811102477e-07	0.00145531590911
a37	0.734181572747	0.00862803138465	0.000171758416882	0.03863079475	0.0707202737933	0.121775191324	0.0199598415656	5.69398963416e-06	0.0059268421697
a31	0.485246557582	0.0180608231282	0.000513896838961	0.0308783979167	0.0724640252644	0.360841813775	0.0181471581885	5.18347925447e-05	0.0137955173899
a28	0.364522129194	0.0310743210427	0.000791933589654	0.0448605023056	0.0682788924215	0.438924657925	0.0238795007295	0.000124585430848	0.02754348913
a11	0.384642176398	0.0312244643476	0.000786630806551	0.0615870174352	0.0761982874738	0.361902672642	0.0452374142432	0.000238521903616	0.03818283871
a39	0.279584025466	0.0236479177825	0.00087081226885	0.0452465468117	0.0766940891579	0.470140844214	0.0638464500811	0.000456748157872	0.03951261157
a46	0.163794718489	0.0162903349275	0.000923974776283	0.0381952406039	0.073210286386	0.577288468071	0.085601070027	0.000641591272624	0.0440543218567
a49	0.119955739496	0.0134368269758	0.00101574927876	0.0320038875346	0.0684549777953	0.61749242269	0.0896395266757	0.00132343987754	0.0566774266189
a31	0.0917536081653	0.0139969116586	0.00105726965959	0.0181743751782	0.0572855809318	0.705990707563	0.0581774647252	0.00148451079251	0.0520795625396
a33	0.0463929703884	0.0119292518862	0.00207381731986	0.0226344193927	0.0571207496439	0.718499335854	0.108979094075	0.0017606054975	0.0306097615132
</S>	0.0399453791942	0.0103826669431	0.00315453165993	0.0349546721963	0.0649816298219	0.640180617927	0.181260507037	0.00250851954875	0.0226315112566
