 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	0.1107472085	0.5447191	0.234093445	0.10830837665	0.0020185711582	0.000108965488256	3.330923533e-06	9.59100295e-07
a31	0.100428175167	0.604369443333	0.258229075	0.0362586732833	0.000676559410867	3.6547708156e-05	1.16744888633e-06	3.64430215e-07
a20	0.167163705056	0.611167381111	0.209192301667	0.0122347623231	0.000228699553049	1.2416268452e-05	5.88074708777e-07	1.35241707833e-07
a31	0.275545981685	0.561624037037	0.158588273889	0.00416038880637	7.66716756763e-05	4.19221204867e-06	4.05968169592e-07	5.02654577777e-08
a37	0.541235793895	0.351106397679	0.106190687796	0.00143851621212	2.59229035388e-05	1.50473051089e-06	1.19746672986e-06	2.11506159259e-08
a14	0.820567897965	0.142101721226	0.0368019503653	0.00049952641404	9.1178666596e-06	1.23354093363e-06	1.85855535433e-05	1.23954233086e-08
a10	0.898407265988	0.077832732742	0.0147419265884	0.00135726230801	9.64205706199e-05	0.000319856351311	0.00724430506785	2.5103665477e-07
a31	0.902825338663	0.0743052865807	0.0110266667295	0.00163557744567	0.00012585929034	0.000425759937604	0.00964726277362	8.23093600492e-06
a37	0.630423262888	0.0693519238602	0.0136736185765	0.116953240158	0.0173821271302	0.051359019213	0.100840982009	1.5818276335e-05
a10	0.252472138296	0.0421441402867	0.0109295085922	0.174277096719	0.0296255950434	0.0897407317377	0.40048068067	0.000330093533445
a14	0.113875211099	0.0200216160956	0.00509505316407	0.0857054022397	0.0203576370145	0.0626892639126	0.690169260223	0.00208653773448
a0	0.0552979885663	0.0104428783652	0.00283800682136	0.0492302814132	0.0234233776715	0.0558984779709	0.797736520074	0.00513244857816
a20	0.0261977380554	0.0060972327884	0.00245625990712	0.0432045671377	0.0339110258905	0.0638564913236	0.817862593358	0.00641405509272
a33	0.0200670995185	0.0058033242628	0.00287855780237	0.0483183283792	0.0433808609635	0.0787559704412	0.794789917786	0.00600590859757
a20	0.232908768673	0.0567298324209	0.0112672596675	0.0428104827931	0.0362894826545	0.0657659146471	0.549949452595	0.00427880969919
a31	0.339993062891	0.0870498374736	0.0208186352225	0.210706730931	0.0375892815515	0.0402915793824	0.260038517532	0.00351238793306
a0	0.338164160964	0.150718919158	0.0337831264075	0.261704322644	0.0361933193505	0.0300062671275	0.146327422511	0.00310247097769
a41	0.383192833655	0.226883723053	0.0513436274692	0.0963953452147	0.0176601802835	0.0195786323758	0.199945430837	0.00500021579256
a31	0.234505652552	0.230116364351	0.142951075823	0.0898952237382	0.0196367074278	0.0220231634586	0.219574640279	0.0412971379309
a37	0.210687875517	0.232224628117	0.169034342608	0.0862977079127	0.0200568121426	0.0262704478195	0.20317496676	0.0522531766436
a31	0.195779721839	0.204972306039	0.166793171536	0.0638441426376	0.0207525803809	0.0300874722732	0.21082079892	0.106949796215
a18	0.13888855728	0.15405902868	0.158935300512	0.0565337015459	0.0224851517936	0.0398807350911	0.29996515964	0.129252360405
a8	0.11102755976	0.0857176168933	0.0673283536707	0.0282118378486	0.0184675235979	0.0498500030304	0.574621753213	0.0647753718017
a20	0.0432067597533	0.0371981556311	0.0309340523902	0.0182192189495	0.0168871831993	0.0519234186768	0.726592917738	0.0750383422672
</S>	0.0246564236267	0.0235755468156	0.0205439226951	0.0161245589748	0.0163001190996	0.0536182158384	0.749955408869	0.0952258436336
