 	ora	che	loro	non	vengono	più	</S>
a39	0.83294537	0.1448576315	0.0187550705	0.00343898346	4.29022875e-07	2.06967635e-06	4.436320175e-07
a20	0.723761503333	0.2578395205	0.0146957967567	0.00370054992	7.39947775e-07	1.69352765e-06	1.66391489833e-07
a13	0.740064447778	0.2534077035	0.0049726236819	0.00155288736667	1.041580725e-06	1.18584207e-06	7.00746961443e-08
a17	0.855458105926	0.142326752167	0.00165892803725	0.000554774379223	9.84556421667e-07	4.64859053333e-07	2.52601890948e-08
a39	0.941526958642	0.0577295890557	0.00055308875765	0.000189441410174	7.78845233889e-07	1.65685120278e-07	8.71316081827e-09
a8	0.978798619547	0.0209525411186	0.00018451296274	6.37654471113e-05	5.36662731296e-07	6.03158309927e-08	3.01489035809e-09
a31	0.988482856516	0.0114301721395	6.235481692e-05	2.39764589904e-05	5.08923083765e-07	2.05599825398e-07	1.3931019647e-09
a15	0.991504268839	0.00845999931317	2.392640224e-05	1.08595199735e-05	7.03405961255e-07	2.58282624133e-07	9.40212511567e-10
a38	0.995337839613	0.00463978190439	1.72620492467e-05	4.1580620345e-06	7.91729387085e-07	1.41415427044e-07	1.11703296052e-09
a31	0.994005496538	0.0059718228348	1.93834984156e-05	2.44913327817e-06	6.86377195695e-07	1.86808582348e-07	1.39642045351e-09
a13	0.984380815513	0.0153218119449	5.54239888052e-05	6.44588462606e-06	1.10968726523e-06	0.000232971386581	1.45314639632e-06
a20	0.966990041838	0.0318650706483	9.90602716017e-05	9.17182847535e-06	1.49314318841e-06	0.00103128826219	3.88362566544e-06
a7	0.953910533946	0.0442576392161	0.000120914965867	7.03649275845e-06	1.1831805628e-06	0.00169818682073	4.51116098848e-06
a11	0.939409564649	0.0549358274054	0.000223493118622	8.49922358615e-06	1.45428092093e-06	0.00541308870691	8.03517576283e-06
a24	0.927475754883	0.0627566998018	0.000388454366207	1.27596198621e-05	1.82389534031e-06	0.00935266156897	1.18044662543e-05
a15	0.916035078294	0.0661122219339	0.0010054031054	3.24229612874e-05	3.29881891344e-06	0.016792540023	1.90038240848e-05
a24	0.898658272765	0.0696242206446	0.00218184693513	7.56193037625e-05	6.86041253781e-06	0.0294209290077	3.22195233616e-05
a31	0.902901424255	0.0617682812149	0.00914399771171	0.00266867160125	8.49541245126e-05	0.0233899209492	4.27833051205e-05
a0	0.840914258085	0.075575331405	0.0297783359039	0.00429134360042	0.000267028661504	0.0490869239297	8.68442770402e-05
a18	0.642429752695	0.0875828704683	0.0493605733013	0.00307589353347	0.000418688257168	0.216617184643	0.000515061519013
a31	0.629845514232	0.0708002418228	0.0436960614338	0.0113552846445	0.00122609023572	0.239291545881	0.00378529963967
a38	0.553233484744	0.0657765956076	0.0715022584779	0.0149130584482	0.00280544161191	0.286704409627	0.00506482091322
a31	0.373013474915	0.0609724818692	0.080510261826	0.0156813477161	0.00375369407064	0.410624576542	0.0554442290044
a20	0.280929501638	0.0527204279564	0.0793564762753	0.0160577929054	0.00649223335688	0.491848142181	0.0725954717348
a31	0.147220427213	0.0401379776521	0.0758484990918	0.0107269193018	0.00666773615229	0.600649107394	0.118749319312
a35	0.088249851071	0.029869942884	0.0777381633639	0.0085742589006	0.00911355075076	0.652033919131	0.134420249871
a31	0.048854003357	0.0223598600947	0.076070790788	0.00565185923353	0.00962725491692	0.629963653044	0.207472530057
a18	0.0371847334523	0.0212967621649	0.0769667232627	0.00495945054451	0.0122034333056	0.615496881015	0.231892047019
a31	0.0330515284841	0.0211533163883	0.0777216272542	0.00469703951484	0.0130362486352	0.623052560338	0.227287746006
a46	0.0312621911614	0.0218849354628	0.0917114385847	0.00492598083828	0.0184927990784	0.606158936779	0.225563740869
a39	0.0312921667205	0.0257204964876	0.120674587862	0.00456365211276	0.0232680413595	0.714739228926	0.0797418331563
a31	0.0232858272402	0.0161682782292	0.067498353854	0.00345365233759	0.0112005606632	0.647902516309	0.230490821719
</S>	0.0188259501201	0.0103428862146	0.035138051277	0.00322139936879	0.0059222621466	0.510553193154	0.41599626086
