 	io	non	ho	cosa	da	mangiare	</S>
a31	0.52241478	0.415983195	0.04242682475	0.00189272365	0.0051498562	2.8610937771e-05	0.0121039681172
a37	0.382349146667	0.567367045	0.04250171625	0.00136588279333	0.00236547605	9.56146216267e-06	0.00404114156957
a31	0.503633148889	0.472317861667	0.01996019475	0.00065574245111	0.0020526447	3.27829787922e-06	0.00137715189219
a18	0.459617462963	0.527297907222	0.0104271247167	0.000395896751037	0.00173783316533	1.19800448641e-06	0.000522601894063
a31	0.494529000988	0.500116132407	0.00431791167223	0.000144822614346	0.00065844396711	5.2952197547e-07	0.000233192618021
a11	0.751848600329	0.245779847469	0.00192014069074	6.10358644487e-05	0.000290142927703	3.2195265849e-07	9.99244605737e-05
a37	0.889026353443	0.10986462149	0.00092827187358	2.41037668162e-05	0.000114407345901	3.0341474995e-06	3.91667270912e-05
a15	0.938188061148	0.05896724283	0.000903270734527	0.000110024464605	0.0007637355933	0.000935030615167	0.000132586434697
a39	0.934616277049	0.0560102242767	0.00162997101151	0.000292591351535	0.00210353019777	0.00500123380506	0.000346130161566
a31	0.950498525683	0.0383987272922	0.00155008511384	0.000327685977178	0.00211307359926	0.00544284452302	0.00166903950386
a39	0.950767008561	0.0266691696307	0.00340433568128	0.00202216290573	0.0101100256331	0.00474763342901	0.00227964616795
a20	0.89910686952	0.0349791465436	0.00753901656043	0.00525433806858	0.0287993515444	0.015422342143	0.00889893372265
a24	0.833187206507	0.0382586175145	0.0106545535201	0.00861755602286	0.0471089748481	0.0352750870477	0.0268980222409
a31	0.748222652169	0.0404856258382	0.01405744484	0.014677505341	0.0665081082827	0.0378453966826	0.078203271747
a46	0.568040490723	0.0515143019461	0.02046657428	0.026016430447	0.0830354814276	0.125710178894	0.125216550582
a31	0.325264493574	0.046320271982	0.0214552964267	0.0296275464823	0.104372865809	0.193677859631	0.279281653527
a3	0.164687881191	0.0372471496607	0.0189826694756	0.0268494568274	0.099522278603	0.332714466544	0.319996071176
a31	0.0880149460637	0.0314093885536	0.0168249991585	0.0236305862758	0.0841888928677	0.368461986848	0.387469177059
</S>	0.0586666615319	0.0197089007768	0.0138316120793	0.0196450466379	0.0896687364338	0.236667870424	0.56181113853
