 	sto	ancora	cucinando	</S>
a20	0.64337477	0.329461765	0.012943404048	0.0142200720769
a31	0.628558923333	0.362251825	0.00444923209133	0.00474003239244
a37	0.683491207778	0.313212253	0.00170116756711	0.00159542950134
a20	0.852941149259	0.137220482333	0.00699670434904	0.00284170265545
a31	0.908914049753	0.078500579111	0.00929049168301	0.00329490006848
a30	0.644214059918	0.0398516347037	0.158545251128	0.157389084773
a46	0.229061111306	0.0249115559012	0.456721810376	0.289305538258
a31	0.238734665102	0.0211072446337	0.486262386792	0.253895719419
a39	0.240476033377	0.0192399677112	0.573845762264	0.166438253473
a15	0.0801641026608	0.0103164216037	0.846898387421	0.0626211340243
a20	0.0267388828469	0.0121093950679	0.935622382474	0.0255294112081
a22	0.00902927830363	0.0328254916893	0.941005764158	0.0171394920694
a31	0.00323081843121	0.0345748980631	0.891738218053	0.0704560516898
a46	0.00375678705374	0.0236309351877	0.888425686018	0.0841865793966
</S>	0.00572158927687	0.0281487850938	0.920851343009	0.0452782729483
