 	dovevo	comprare	il	pane	</S>
a31	0.4904938153	0.1581512855	0.3508323765	0.00046183753	6.0750969445e-05
a46	0.4081271153	0.2405994485	0.350820319333	0.000432303793333	2.08322851783e-05
a31	0.4850127051	0.255969276167	0.253865766944	0.00514251848111	9.7331241261e-06
a18	0.5348989017	0.237256698722	0.219952030648	0.00786878616037	2.3624264042e-05
a13	0.7668309339	0.150713626241	0.0778573079493	0.00457048955346	2.7677354014e-05
a0	0.908809564633	0.0618495729937	0.0270397212204	0.00228988876449	1.12677971713e-05
a20	0.967045491544	0.0213294159446	0.00935311297747	0.00225612846816	1.58623915571e-05
a7	0.853165547181	0.0079115018082	0.00568957612582	0.130972191289	0.00226116995385
a20	0.57449955906	0.00331753056273	0.0120143511086	0.398987217096	0.011181326218
a31	0.613438706353	0.00170473442091	0.0119235721395	0.359796849299	0.0131361487393
a11	0.554086692118	0.000685924903637	0.00786622514983	0.430361993366	0.00699920357977
a39	0.204153195839	0.000295160701212	0.00760845861661	0.769459897789	0.0184833371933
a31	0.28155259708	0.000612328737071	0.00709273043887	0.65601755593	0.0547248073978
a13	0.306676058327	0.000796289519024	0.011793850813	0.62616887531	0.0545649142659
a17	0.103723477842	0.000426076266341	0.0135532316043	0.85073988177	0.0315573565553
a31	0.0389760730473	0.000544527842114	0.0180344172014	0.789738717257	0.152706305518
a46	0.0177378029491	0.000848059180705	0.0227573890671	0.768572839086	0.190083907839
a20	0.0075253873497	0.000817471326902	0.020136521689	0.880870313029	0.090650288613
a31	0.00450259438323	0.000612198768967	0.0216551218963	0.73263723101	0.240592829538
</S>	0.00417853144161	0.000514144624483	0.0246817769481	0.563925505505	0.406700014769
