 	il	cibo	vuole	mangiato	appena	lo	cucini	</S>
a8	0.310968545	0.68681593	0.0015236895	0.0001498814535	5.16224635e-05	0.0003080517	0.0001187495775	6.3506987e-05
a31	0.273445091667	0.721774583333	0.00437287643333	8.13033221667e-05	5.72422411667e-05	0.000155325702667	6.88753261667e-05	4.46968409e-05
a39	0.452898397222	0.540856122111	0.00470237180111	9.31841827222e-05	4.01688817222e-05	0.000128635826889	0.00117977952406	0.000101297518867
a21	0.795952099074	0.197525025037	0.00158741272427	0.000113293844241	2.23360285741e-05	0.00025253840563	0.00437859150802	0.000168644326289
a31	0.923033709691	0.071057468679	0.00056705761399	0.000195915431414	0.000132389266191	0.000282947061877	0.00457991636934	0.000150551892096
a37	0.963050646564	0.0276902317263	0.000259318116663	0.000353658943805	0.00016439275083	0.000715973507292	0.00765721732311	0.000108522841699
a31	0.977317315521	0.0106305130754	0.000200259678888	0.000432616947935	8.53666090433e-05	0.000985595035764	0.010229941441	0.000118390908233
a41	0.75800629184	0.0056766900918	0.000284461026296	0.00549942111598	7.73126416811e-05	0.0630729017453	0.167099462814	0.000283468472744
a10	0.53623061728	0.0041430795306	0.000336947615432	0.010050222372	7.39980158937e-05	0.104130697248	0.344489900938	0.000544551257581
a31	0.36609773276	0.00262764432353	0.000240749963144	0.00673290415733	7.18996112979e-05	0.0925870957493	0.528998913646	0.00264307315253
a46	0.173091274587	0.00411113148784	0.000264804139048	0.0311443090858	0.00191653597643	0.0958235999164	0.688629971215	0.00501837835084
a20	0.188280138196	0.00676312606261	0.000462182756349	0.0512157430286	0.00442973652548	0.0976845966388	0.645113673738	0.00605079895028
a13	0.173477159399	0.00550898562087	0.000511286008783	0.0354330986762	0.00514986464183	0.11287298088	0.655528254579	0.0115183323168
a31	0.1073744398	0.013411799907	0.000688674949594	0.0203952020921	0.00480899154728	0.11959295696	0.653432848193	0.0802950501056
a39	0.144214723267	0.0306060953023	0.00215751281653	0.0218847288974	0.0133346840491	0.109997670653	0.579653979398	0.0981506058019
a16	0.146229724422	0.0288561141008	0.00247217457218	0.0263762949658	0.018155945683	0.118651625218	0.616943406466	0.042314763034
a13	0.0780747548073	0.0183658597003	0.00133393031073	0.0215851183219	0.0133074478943	0.143424395073	0.693837335489	0.0300712110113
a31	0.0578035449358	0.0442734279001	0.00154070102358	0.0175568814406	0.00951488186477	0.122752758358	0.587315345163	0.159242465004
a37	0.0959641216453	0.0931299293	0.00875702667453	0.0212675578135	0.0172914195216	0.0978167561193	0.468689121721	0.197084051335
a31	0.0939916671151	0.0863991837667	0.0109719347915	0.0218847382712	0.0203909576072	0.0831545200398	0.418895480574	0.264311503445
a8	0.0370059639384	0.0408156555889	0.0065423059305	0.0132748709904	0.0187938209691	0.0938046013466	0.502257560191	0.287505191315
</S>	0.0241665594692	0.0241961732945	0.00670498561525	0.0104002343452	0.0249236914846	0.121520245673	0.638423430096	0.149664630908
