 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.154171623	0.77940763	0.041502298	0.0031883774	0.001204021989	0.00994543481	0.0040068565	0.0065737942026
a27	0.0692891353333	0.867499956667	0.054225238	0.0013592259	0.000434914785667	0.00350126439667	0.00149552705333	0.00219477958893
a8	0.0562108601111	0.892303765556	0.047898129	0.00067607768	0.000168962257556	0.00133558690222	0.00067063923511	0.00073604890711
a28	0.0784122327037	0.887806721852	0.0305357683333	0.000290108741333	6.2336787852e-05	0.00056458896074	0.00205154220904	0.00027669954017
a31	0.0957817275679	0.842911473951	0.0240377494444	0.000413428515111	0.000111080665617	0.00233599379691	0.033797178203	0.000611324426723
a24	0.304538269189	0.63041722465	0.0118388235815	0.000446121231704	0.000129604702206	0.00296033447897	0.048267784401	0.00140183007557
a31	0.42839440973	0.440979588217	0.0108247766272	0.00330459733723	0.00148886588107	0.00698191803966	0.0907964798003	0.0172293636252
a10	0.45019836991	0.351396469406	0.0102453437424	0.00424828418241	0.00194003040936	0.00829758063655	0.128144739933	0.0455291662084
a20	0.616440856637	0.245569653135	0.00554609554747	0.00145083700647	0.00065176481772	0.00289117793885	0.076071933311	0.0513776670695
a31	0.488980687212	0.241654921045	0.00489120728249	0.000885455411157	0.00035893540484	0.00191051408295	0.032803660437	0.228514619023
a39	0.294484984071	0.333626907015	0.00519116519416	0.00103559147039	0.000408016961613	0.00356746136098	0.0532408181457	0.308445076341
a31	0.196960995024	0.290857974338	0.00446475006472	0.0010215479568	0.000425556247204	0.00481957428699	0.0645036947152	0.436945952114
a18	0.104550508675	0.134573173446	0.00325582192157	0.0013705225856	0.000674495682401	0.00850128959566	0.111313271572	0.635760957371
a31	0.069139192025	0.073778719482	0.00275789130719	0.0016182448952	0.000935999674134	0.0140679291986	0.153128539191	0.684573502457
a17	0.0352906741417	0.0399603788273	0.0020521100024	0.00149960063173	0.00102053890471	0.0189690613995	0.175408655064	0.725798987486
a31	0.0234469594806	0.0274482176091	0.0018604666008	0.00155065154391	0.0011825439349	0.0225377537998	0.194636798355	0.727336632495
a8	0.0113923565935	0.0259659765364	0.00169037966693	0.00154002314797	0.00132240511163	0.0259900219333	0.219857239452	0.712241660832
</S>	0.00866125779675	0.0295507882682	0.00163856398346	0.00149040487399	0.00137408835581	0.0288824369667	0.274258759726	0.654143780416
