 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.071481795	0.86285568	0.0626121405	1.244424445e-05	0.002567288465	3.157070617e-05	2.1813297405e-07	4.11793615e-07	0.00039091401	7.6703288e-07	8.8358175e-08	1.732566575e-08	1.33784662e-05	4.54904352e-08	3.224470205e-05	5.5793228e-07	5.05146851417e-07
a11	0.102640401667	0.808855026667	0.0869735871667	4.73160995e-06	0.00111759327833	2.75366795033e-05	7.35401324833e-08	3.18767731833e-07	0.000334518419033	6.14066013333e-07	4.81823726667e-08	1.741864545e-08	1.28139712667e-05	2.47409128667e-08	3.217515555e-05	4.000306e-07	1.76352316084e-07
a37	0.224091027222	0.650050308889	0.125153085722	1.82460626667e-06	0.00047761897511	7.07254665011e-05	2.60976728611e-08	1.07180024494e-07	0.000112295363178	3.34551501111e-07	2.63472245222e-07	1.9643324135e-07	1.14815959556e-05	8.43986135289e-07	2.87735793833e-05	9.1822664e-07	1.84922586695e-07
a28	0.384226025741	0.522536656296	0.0928642162407	6.5041752889e-07	0.00018279489237	9.19982055004e-05	1.37991275537e-08	3.60409724913e-08	3.79225395627e-05	2.34573477037e-07	5.04588491741e-07	9.06844447117e-07	1.90495206519e-05	2.09250721176e-06	3.31772521278e-05	3.34845641333e-06	3.74826245565e-07
a31	0.523370225247	0.376175525432	0.10015793308	3.4893661963e-07	9.32179224567e-05	0.0001273229185	2.41919788512e-08	1.41270374404e-08	1.28383953042e-05	1.13726372346e-07	8.20019207247e-07	2.06711958237e-06	2.00974385506e-05	1.78163125059e-06	1.83350797093e-05	1.88870134711e-05	5.04418338522e-07
a21	0.670111105082	0.241032428477	0.0886329506933	2.99869766543e-07	5.81237335522e-05	0.000115627256723	4.79505249504e-08	6.8197716968e-09	4.41467541292e-06	5.7445571442e-08	7.50121639882e-07	1.80636945146e-06	1.20000115259e-05	7.13396360197e-07	7.50804502843e-06	2.18211949237e-05	3.75710802841e-07
a31	0.835269181694	0.128559505492	0.0360935935644	4.14608262181e-07	2.14799684841e-05	3.8915687491e-05	4.25570004835e-08	4.01822978227e-09	1.47549801016e-06	2.04400590073e-08	2.52556379594e-07	6.2244137682e-07	4.0401500143e-06	3.12461443399e-07	2.52106088281e-06	7.4487327079e-06	1.5577051228e-07
a10	0.930168960565	0.0542611688307	0.0155237659548	5.30814598739e-06	1.94318073947e-05	1.3600817657e-05	1.44715850328e-07	5.52108525941e-08	4.9875307922e-07	8.52337673577e-09	8.67771038313e-08	2.24314044373e-07	1.38144207587e-06	1.619883808e-07	8.55206531603e-07	4.2931549693e-06	6.70511414267e-08
a31	0.966304420188	0.0263672082769	0.00729414165827	6.89458397246e-06	1.77120405316e-05	5.01859404567e-06	1.77169203909e-07	7.10363177647e-08	1.8215745124e-07	1.35297007786e-08	3.16187188438e-08	7.87649262243e-08	5.5448216639e-07	8.37889752667e-08	2.99378418534e-07	3.13842800143e-06	3.78334911422e-08
a3	0.980720740063	0.0159777064256	0.00320831735942	3.11233393415e-06	8.24619849105e-05	2.86413070856e-06	6.08097329697e-08	2.90243544882e-08	9.98228404133e-08	4.08812929262e-08	3.31698173813e-08	5.05639220748e-08	3.28451638797e-07	2.62375047089e-07	9.30080458178e-07	2.64793201214e-06	3.83108381714e-07
a28	0.968893466688	0.0272426771419	0.00362121501981	2.01317881138e-06	0.00022877800497	4.76034206952e-06	2.21688740232e-08	1.77140751627e-08	1.25475203471e-07	7.12957409754e-08	5.83804877938e-08	7.12464810249e-08	2.41242122932e-07	4.18868095696e-07	1.70893715273e-06	3.64935963738e-06	7.48705470571e-07
a31	0.962261075563	0.0329440740473	0.00411855647327	0.00037964578147	0.00026703539499	7.50468418984e-06	1.82314038984e-06	1.59144260388e-07	2.06666695782e-06	4.14520583658e-07	2.31367885931e-07	1.75466065675e-07	9.34634260098e-06	1.0619702319e-06	1.76606581758e-06	3.64992187913e-06	1.45267973352e-06
a20	0.969912005188	0.0257146840158	0.00331616529109	0.0005051900993	0.000470284774997	1.56795893966e-05	2.42308014585e-06	2.04847399629e-07	7.27316865261e-06	1.89911902789e-06	1.78475977864e-06	1.66574563856e-06	1.57504962003e-05	1.95749974397e-06	1.66130426059e-05	9.85493175971e-06	6.56972024451e-06
a0	0.969396648396	0.0267652423386	0.00286310829703	0.000169373659977	0.000635548758332	2.09469654655e-05	8.15841813183e-07	7.67774737097e-08	1.94578225509e-05	5.32067067596e-06	4.93143459288e-06	3.87339167952e-06	4.74374314001e-05	2.69375301466e-06	3.47769265353e-05	1.80058595866e-05	1.17359267482e-05
a20	0.953329116132	0.0416705284462	0.00414689563234	5.8667980159e-05	0.000615545632777	1.60924808218e-05	2.84129506728e-07	3.92629272366e-08	2.66315831836e-05	5.97338019199e-06	5.28162903096e-06	3.60339209317e-06	6.20140798e-05	2.31431405822e-06	2.76033501784e-05	1.89528575289e-05	1.04689701494e-05
a31	0.853663828711	0.109490266149	0.0283329042108	0.00434359229882	0.00395603459093	7.43080216073e-05	8.21400258924e-06	3.00177626408e-06	2.15403393945e-05	3.63841679733e-06	3.02134077699e-06	1.94512606439e-06	3.03595636e-05	2.42704940607e-06	1.30163978928e-05	3.6490657843e-05	1.54210719498e-05
a20	0.709785766237	0.22012797205	0.0548750174036	0.00578820448727	0.00608625686364	0.000154942357202	1.11719807631e-05	4.54741792136e-06	0.000774034193798	0.000100121018699	0.000178709110859	0.000102847611188	0.0009978854342	3.6722501902e-05	0.000240523431464	0.000614286665948	0.000121002080317
a8	0.589649428746	0.290410470683	0.0678407984679	0.00200722900676	0.00642173395455	0.000240278952401	4.6566828877e-06	3.13756440712e-06	0.0139565677313	0.00164173115623	0.00223275280362	0.000923263423729	0.0192294821447	0.000302995158967	0.00186556017715	0.00276127842198	0.000508650750106
a31	0.414308476249	0.304256890228	0.193184079489	0.00137253462559	0.0292904199849	0.000683313264134	5.13978900292e-05	9.72181124024e-05	0.0181891049438	0.00217325547874	0.00280341743787	0.00113157533324	0.0245489970149	0.000392376339656	0.00226945452572	0.00373462060733	0.00151289998337
a10	0.28520400875	0.405255706743	0.24063035983	0.00119012306186	0.035521366095	0.000867968954711	6.98593050097e-05	0.000131427041801	0.00745425068127	0.00106042729958	0.00138935771596	0.000668676336413	0.0098968571383	0.000403249859885	0.00205766240857	0.00605973100244	0.00213898399446
a31	0.213886442917	0.548217435581	0.18326774661	0.00175032137395	0.0234799741317	0.000988859718237	8.22090500032e-05	8.3116578267e-05	0.00351622852709	0.00076271367986	0.000955990628653	0.000543664815471	0.00509860577943	0.000589044393295	0.00249039683619	0.00713335700081	0.00715387703149
a18	0.149286727639	0.57782539186	0.178259802203	0.00240303562465	0.0197930293106	0.00134668140608	0.000118280110001	0.000121775892756	0.0031938623757	0.00128491875995	0.00269696519955	0.00228563210849	0.00440067949314	0.00228641145443	0.00874488631206	0.0361817813336	0.00977012634383
a31	0.139619239213	0.512366133953	0.168415640734	0.00238699090822	0.0274877163702	0.00324707126869	0.000214838786667	0.000219335304252	0.00581352835857	0.00404607425332	0.00443210749985	0.00351301693616	0.00822520283105	0.00480178925148	0.017344494104	0.0530345437779	0.0448322861146
a37	0.120964783071	0.493530984651	0.163032160245	0.00249686756941	0.0301315074567	0.00397960175623	0.000257985782222	0.000271464111417	0.00583022301952	0.00486182768444	0.00464505039995	0.00372866837872	0.00825107331035	0.00625994241716	0.021851542368	0.0732425912593	0.0566637273715
