 	è	pericoloso	di	nuotare	nella	notte	</S>
a31	0.00055668961	0.578348615	0.201954045391	0.196699670603	0.0201839436547	0.00160415600907	0.00065285343142
a20	0.00164415631	0.853345138333	0.0715234747247	0.0658348979598	0.00675248141467	0.0005774054624	0.00032245625142
a31	0.00200344746667	0.944932012778	0.0280994303882	0.0222232323533	0.00228803734156	0.000240885807467	0.00021300954864
a37	0.00153174055222	0.967841237593	0.0166567252761	0.00848399822777	0.00099560059052	0.000729263102489	0.00376144789438
a31	0.00204960721741	0.974053312531	0.0130113024454	0.00393408573059	0.000741019763507	0.00114787324416	0.00506279345146
a30	0.00147564838247	0.758195650844	0.0531376025018	0.156812393132	0.00105583578784	0.0274530629914	0.00186979538715
a13	0.000640583940823	0.359650127281	0.117093154167	0.470931004377	0.00103613483261	0.0498752643305	0.000773674412383
a20	0.000353557650274	0.13266860476	0.105555386056	0.710276451459	0.00050009913087	0.0497096527768	0.000936164937461
a41	0.000236404560091	0.14499338692	0.0600862900187	0.59078748382	0.00183917789362	0.190914095592	0.0111431049125
a33	0.000140256553364	0.32642596564	0.0317697263396	0.269898540607	0.00483405253121	0.347381498531	0.0195499366375
a31	5.6882822558e-05	0.613202638547	0.0133602698132	0.112529625202	0.00425308817374	0.24445715391	0.0121403511592
a41	2.0046178456e-05	0.828877559516	0.0053689444044	0.0520613890673	0.00381055938791	0.105712935703	0.00414857663307
a0	9.13744348533e-06	0.895892433172	0.0030939394348	0.0192516598891	0.00501560036264	0.0751955805677	0.00154168271102
a31	7.80690599511e-06	0.812088511057	0.0022568796116	0.0338198284964	0.0165880890209	0.128755245523	0.00648370043701
a24	0.000129323308998	0.585710820352	0.0042683711372	0.0393932152655	0.037722784007	0.324064745174	0.00871075774567
a31	0.000180559156333	0.326567360784	0.00498346577907	0.0268000075218	0.0598215263357	0.543790385058	0.0378566655152
a20	0.00117505322878	0.141954799928	0.00550768265969	0.0224332765073	0.0731382121119	0.706752871686	0.0490380900051
</S>	0.00223871391439	0.097859463464	0.00751911882984	0.0133427392536	0.073443996056	0.777880120843	0.0277158672525
