 	se	avevi	visto	tempo	il	tempo	non	fossi	venuto	che	ti	bagna	tutto	</S>
a20	0.01776523765	0.69010718	0.003690738	0.28840871797	2.792454185e-05	7.723399e-08	2.79384845e-08	1.2997215e-08	7.577361865e-11	3.43239385e-10	2.02256359e-09	7.231896555e-09	3.5637919e-08	4.49991985e-09
a31	0.00664577483333	0.702020446667	0.002505121	0.288802583023	2.582750445e-05	1.65048973333e-07	2.33621983167e-08	7.22930009833e-09	2.56055439164e-11	1.521122493e-10	1.93924349667e-09	9.481989685e-09	1.81558371e-08	2.79202004293e-09
a37	0.0307316974611	0.861958492222	0.00844304853333	0.0988468753743	1.967310365e-05	1.46516199578e-07	8.69402692223e-09	2.59130799778e-09	1.08925938052e-11	1.36284124067e-10	1.63693813222e-09	5.70891156167e-09	4.46872618e-08	4.34778244058e-09
a31	0.0388511254604	0.915319954074	0.0106867037778	0.0351246314714	1.74731796233e-05	5.04064496593e-08	3.84359778408e-09	1.10853803926e-09	6.1538522684e-12	1.32540143022e-10	1.77128122741e-09	2.59991692056e-09	5.99296106e-08	4.88403121019e-09
a37	0.0176199564601	0.966083898025	0.00457271892593	0.0117170335347	6.35725584777e-06	1.7812500062e-08	1.45469316469e-09	4.63059985087e-10	4.86634185613e-12	1.58686132674e-10	1.46595299247e-09	1.27720177585e-09	4.32861035333e-08	1.79559356673e-09
a31	0.0104569063634	0.983527066008	0.00210737087531	0.00390603942384	2.60645645926e-06	5.93792942245e-09	1.4407076149e-09	3.82224227029e-10	2.8816755952e-11	3.25702440891e-10	6.05327473082e-09	4.32925030417e-10	3.85079551778e-08	7.47979840277e-10
a37	0.00871089666447	0.989063522003	0.00092250384177	0.00130202185653	1.03100392975e-06	1.9794543714e-09	1.4018536473e-09	3.4866871201e-10	3.78639286507e-11	4.28829556964e-10	7.14727914361e-09	1.46804187739e-10	2.19850986259e-08	2.55566935459e-10
a18	0.0539571728882	0.944827250668	0.000781086863923	0.00043400882081	4.43877046583e-07	6.59822495627e-10	6.99888491433e-10	1.3595218567e-10	2.26122562169e-11	3.97835772321e-10	2.7904173812e-09	4.95995177463e-11	1.7914594442e-08	1.29344259153e-10
a21	0.154977307629	0.843738660223	0.00113913428797	0.000144670073352	2.08981968861e-07	2.19951230479e-10	5.06167323811e-10	7.33725125567e-11	1.47573235723e-11	2.33051183107e-10	1.19326668707e-09	1.73814035821e-11	2.50447044807e-08	1.24397063051e-10
a24	0.451988215876	0.546788966741	0.00117451619599	4.82238094777e-05	1.04345322954e-07	7.33360941037e-11	2.6231925127e-10	4.08813328522e-11	6.07037053743e-12	8.5072500369e-11	4.2145750669e-10	6.55030379403e-12	2.36456784936e-08	1.82762087684e-10
