 	non	aveva	da	stare	</S>
a37	0.8133908	0.0158500755	0.0264916475	0.13589755	0.00836998215
a38	0.658508553333	0.0103913608333	0.0134639896	0.304826176667	0.0128099257167
a24	0.501829271111	0.00451244997777	0.00862609763333	0.469465625556	0.0155665722389
a8	0.58282569037	0.00187276613592	0.00547204687778	0.397303038519	0.0125264367463
a17	0.654025963457	0.00152855138864	0.00199799363593	0.336000396173	0.0064470328821
a31	0.554285267819	0.00169822056288	0.00448844788864	0.434906398724	0.0046216362607
a20	0.348451519273	0.00099968720096	0.00535585562288	0.641054366241	0.00413854342023
a8	0.125374512758	0.000481805256987	0.00330734073429	0.867274708747	0.00356159054008
a31	0.0504258422527	0.000265992945662	0.0090297567781	0.931144536249	0.00913384824669
a20	0.0247677701842	0.000213697468554	0.0186248912594	0.944379745416	0.0120138627489
a31	0.00999357122807	0.000235330526185	0.0268365334198	0.906862348472	0.0560721929163
a8	0.00463341848936	0.000478341488728	0.0794627634733	0.842345066157	0.0730803979721
a31	0.00260908994312	0.000618790242909	0.0928821531578	0.747829972052	0.156059969657
</S>	0.00253008862156	0.000563324821454	0.0575889145789	0.670529536026	0.268788124829
