 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.056682363	0.937582115	0.00302997611	0.000205995743	0.0023907652	4.03111115e-10	5.4393816e-05	5.43997991873e-05
a21	0.0233266572333	0.971233401667	0.00300917465893	0.000201272293691	0.0021598444	1.55079061e-10	5.14855859609e-05	1.81451139599e-05
a31	0.00868823237777	0.989206753889	0.00100646821824	6.79038890883e-05	0.0010072741	1.16789369667e-10	1.72822885478e-05	6.06333116197e-06
a21	0.00669113652592	0.992399551296	0.000339823739747	2.34423377294e-05	0.00053811039	1.05283714222e-10	5.88133821593e-06	2.03508349899e-06
a31	0.00879351217531	0.990839970432	0.000116996060916	7.91861652647e-06	0.00023891542	1.80957939074e-10	1.97353210264e-06	6.88964322163e-07
a13	0.143335129058	0.856463910144	4.22693524387e-05	2.72777814982e-06	0.00015501283	6.40471459691e-10	6.7113545188e-07	2.34695123388e-07
a35	0.498352829686	0.501283811715	1.81916522796e-05	1.32558987427e-06	0.0003428783	7.82707328656e-09	8.0384037096e-07	1.07268210296e-07
a37	0.685579443229	0.225970335572	0.00058064294376	0.000897258278891	0.0850672416333	5.53399138543e-06	0.00189115027386	8.3689996701e-06
a31	0.632112381076	0.148806111857	0.00100316144792	0.00195540945963	0.200123633878	8.53907992848e-06	0.015070330558	0.000920420655557
a37	0.426326707025	0.181108840619	0.00057974686864	0.00364580801988	0.366474181293	4.17835075616e-06	0.020640357186	0.00122019061852
a31	0.176563850008	0.398916340206	0.000293232195547	0.00368016237329	0.396065423764	1.45967432321e-05	0.0232827883953	0.00118363280617
a24	0.0888824630027	0.403572830069	0.000193941156516	0.00326846415776	0.201047776588	1.86947140774e-05	0.301319080798	0.00169675363539
a31	0.0696436880009	0.408108460023	0.000334660656839	0.00320911468592	0.104821826196	0.000127738661692	0.409564730266	0.0041897817118
a13	0.0528700120003	0.383618676674	0.000379744734613	0.00308655276197	0.065175675352	0.000164578397231	0.489847750089	0.00485701850393
a31	0.0757699183334	0.200840115558	0.00136745879387	0.00407139808732	0.0471441530707	0.000593966875744	0.637948483363	0.032264512768
a27	0.0835979377778	0.139003098519	0.00169997210896	0.00562977429577	0.0410593324569	0.000741500716248	0.686887304454	0.0413810889227
a31	0.0770251175926	0.0640887238397	0.00226823471399	0.00666442283192	0.0267911605856	0.000909980863083	0.754240968151	0.0680114009742
a35	0.0780095825309	0.0375431978799	0.00252753022466	0.00861673351064	0.0220631731119	0.00101123120769	0.773250269384	0.0769782945581
</S>	0.0490858162654	0.01990013734	0.00137629229233	0.0111268952553	0.011329303431	0.000581775633845	0.867455954692	0.039143838629
